controller_call_index,executed_step_index,mode_before,mode_after,moved,x_m,y_m,event_type,episode_index,entry_multiplier_initial,entry_threshold_current,exit_threshold_current,base_hazard_reference,trigger_measurement,radiation_quantity,radiation_unit,transition_reason,normal_route_interrupted,normal_route_replanned,mission_complete,completion_reason
637,637,RADIATION,RADIATION,True,523020.920497467,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.37264724556720435,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
638,638,RADIATION,RADIATION,True,523000.920497467,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3445451006780023,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
639,639,RADIATION,RADIATION,True,522980.9204974669,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3475320646694095,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
640,640,RADIATION,RADIATION,True,522960.9204974669,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.35004944321618875,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
641,641,RADIATION,RADIATION,True,522940.9204974669,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3523266972006229,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
642,642,RADIATION,RADIATION,True,522920.9204974669,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.38377640344346614,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
643,643,RADIATION,RADIATION,True,522900.9204974669,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3858252676568246,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
644,644,RADIATION,RADIATION,True,522880.9204974669,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3885371757307338,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
645,645,RADIATION,RADIATION,True,522860.9204974669,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3921744116879821,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
646,646,RADIATION,RADIATION,True,522840.9204974669,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.39695527522382007,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
647,647,RADIATION,RADIATION,True,522820.9204974669,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.403045267873221,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
648,648,RADIATION,RADIATION,True,522800.9204974669,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.41054737213954445,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
649,649,RADIATION,RADIATION,True,522780.9204974669,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.41948993845428023,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
650,650,RADIATION,RADIATION,True,522780.9204974669,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.38699574086993843,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
651,651,RADIATION,RADIATION,True,522800.9204974669,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.37972308628985635,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
652,652,RADIATION,RADIATION,True,522820.9204974669,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3734226471820587,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
653,653,RADIATION,RADIATION,True,522840.9204974669,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3680968632430128,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
654,654,RADIATION,RADIATION,True,522860.9204974669,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.36368583920870584,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
655,655,RADIATION,RADIATION,True,522880.9204974669,5697324.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3342366236039746,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
656,656,RADIATION,RADIATION,True,522860.9204974669,5697324.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3377075352289102,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
657,657,RADIATION,RADIATION,True,522840.9204974669,5697324.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3417250502024654,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
658,658,RADIATION,RADIATION,True,522820.9204974669,5697324.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.34636371203549227,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
659,659,RADIATION,RADIATION,True,522800.9204974669,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.32613277853235195,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
660,660,RADIATION,RADIATION,True,522780.9204974669,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3309713269634848,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
661,661,RADIATION,RADIATION,True,522760.9204974669,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.33612898739553804,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
662,662,RADIATION,RADIATION,True,522740.9204974669,5697364.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.31519569436986844,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
663,663,RADIATION,RADIATION,True,522720.9204974669,5697364.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3192905752706982,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
664,664,RADIATION,RADIATION,True,522700.9204974669,5697384.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.297640316844487,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
665,665,RADIATION,RADIATION,True,522680.9204974669,5697384.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.30006074375626096,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
666,666,RADIATION,RADIATION,True,522660.9204974669,5697384.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3019030383309162,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
667,667,RADIATION,RADIATION,True,522640.9204974669,5697384.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.30300924936966406,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
668,668,RADIATION,RADIATION,True,522620.9204974669,5697404.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2783246842145195,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
669,669,RADIATION,RADIATION,True,522600.9204974669,5697404.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.27732657929684473,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
670,670,RADIATION,RADIATION,True,522580.9204974669,5697404.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.27543879733255716,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
671,671,RADIATION,RADIATION,True,522560.9204974669,5697404.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.272625073874214,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
672,672,RADIATION,RADIATION,True,522540.9204974669,5697384.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2933029360726498,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
673,673,RADIATION,RADIATION,True,522520.9204974669,5697364.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.31549519506948526,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
674,674,RADIATION,RADIATION,True,522520.9204974669,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3477103695534614,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
675,675,RADIATION,RADIATION,True,522500.9204974669,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3388179900212442,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
676,676,RADIATION,RADIATION,True,522520.9204974669,5697364.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.31549519506948526,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
677,677,RADIATION,RADIATION,True,522540.9204974669,5697384.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2933029360726498,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
678,678,RADIATION,RADIATION,True,522560.9204974669,5697404.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.272625073874214,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
679,679,RADIATION,RADIATION,True,522580.9204974669,5697424.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2536144414206018,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
680,680,RADIATION,RADIATION,True,522600.9204974669,5697444.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.23627265540714903,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
681,681,RADIATION,RADIATION,True,522620.9204974669,5697444.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.23745001218523126,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
682,682,RADIATION,RADIATION,True,522640.9204974669,5697424.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.25701717935609586,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
683,683,RADIATION,RADIATION,True,522660.9204974669,5697424.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2568415680478022,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
684,684,RADIATION,RADIATION,True,522680.9204974669,5697424.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2561296229684141,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
685,685,RADIATION,RADIATION,True,522700.9204974669,5697424.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.254966898596135,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
686,686,RADIATION,RADIATION,True,522720.9204974669,5697404.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.27296954518290634,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
687,687,RADIATION,RADIATION,True,522740.9204974669,5697404.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2705972121562121,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
688,688,RADIATION,RADIATION,True,522760.9204974669,5697384.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.28842141432741747,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
689,689,RADIATION,RADIATION,True,522780.9204974669,5697384.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.28512078135438873,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
690,690,RADIATION,RADIATION,True,522800.9204974669,5697384.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2818618682335051,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
691,691,RADIATION,RADIATION,True,522820.9204974669,5697364.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2991934935000446,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
692,692,RADIATION,RADIATION,True,522840.9204974669,5697364.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.29569460016841376,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
693,693,RADIATION,RADIATION,True,522860.9204974669,5697364.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.29244134255285065,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
694,694,RADIATION,RADIATION,True,522880.9204974669,5697364.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2894047774055599,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
695,695,RADIATION,RADIATION,True,522900.9204974669,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3077682697250083,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
696,696,RADIATION,RADIATION,True,522920.9204974669,5697324.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3284635556425379,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
697,697,RADIATION,RADIATION,True,522940.9204974669,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.30221408825155976,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
698,698,RADIATION,RADIATION,True,522960.9204974669,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.29940741129356574,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
699,699,RADIATION,RADIATION,True,522980.9204974669,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2964110894669384,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
700,700,RADIATION,RADIATION,True,523000.920497467,5697344.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.2931027610657668,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
701,701,RADIATION,RADIATION,True,523020.920497467,5697324.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.313393564136807,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
702,702,RADIATION,RADIATION,True,523040.920497467,5697324.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.30898886937781506,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
703,703,RADIATION,RADIATION,True,523060.920497467,5697324.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3038484776376437,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
704,704,RADIATION,RADIATION,True,523080.920497467,5697324.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.29792706433866034,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
705,705,RADIATION,RADIATION,True,523100.920497467,5697304.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3169370296429493,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
706,706,RADIATION,RADIATION,True,523120.920497467,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.33710270570990936,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
707,707,RADIATION,RADIATION,True,523140.920497467,5697284.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.32628943628011714,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
708,708,RADIATION,RADIATION,True,523160.920497467,5697264.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.34404392711400716,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
709,709,RADIATION,RADIATION,True,523180.920497467,5697244.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.36083866010662285,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
710,710,RADIATION,RADIATION,True,523180.920497467,5697224.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3975488658617696,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
711,711,RADIATION,RADIATION,True,523180.920497467,5697204.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4407112690613851,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
712,712,RADIATION,RADIATION,True,523180.920497467,5697184.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.491852536269302,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
713,713,RADIATION,RADIATION,True,523180.920497467,5697164.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.5528829622683413,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
714,714,RADIATION,RADIATION,True,523200.920497467,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.5705519700483803,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
715,715,RADIATION,RADIATION,True,523200.920497467,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.6416523901194846,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
716,716,RADIATION,RADIATION,True,523220.920497467,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.5186031065237198,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
717,717,RADIATION,RADIATION,True,523240.920497467,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.5166082325718444,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
718,718,RADIATION,RADIATION,True,523260.920497467,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.5037102274215197,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
719,719,RADIATION,RADIATION,True,523280.920497467,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4814255632304331,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
720,720,RADIATION,RADIATION,True,523300.920497467,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4523663341509773,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
721,721,RADIATION,RADIATION,True,523320.920497467,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4194662278393521,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
722,722,RADIATION,RADIATION,True,523320.920497467,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4022898812121,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
723,723,RADIATION,RADIATION,True,523320.920497467,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.38363953840712,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
724,724,RADIATION,RADIATION,True,523300.920497467,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4038058666118797,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
725,725,RADIATION,RADIATION,True,523280.920497467,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4191155973643705,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
726,726,RADIATION,RADIATION,True,523260.920497467,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4281327995828403,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
727,727,RADIATION,RADIATION,True,523240.920497467,5697164.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4300482236648759,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
728,728,RADIATION,RADIATION,True,523220.920497467,5697184.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.4249063144154734,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
729,729,RADIATION,RADIATION,True,523220.920497467,5697204.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3867942763629861,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
730,730,RADIATION,RADIATION,True,523240.920497467,5697204.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.36087801622514454,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
731,731,RADIATION,RADIATION,True,523260.920497467,5697184.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3639121852458655,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
732,732,RADIATION,RADIATION,True,523280.920497467,5697164.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3621364109176349,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
733,733,RADIATION,RADIATION,True,523300.920497467,5697144.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3555320052951049,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
734,734,RADIATION,RADIATION,True,523320.920497467,5697124.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.34455906073305526,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
735,735,RADIATION,RADIATION,True,523340.920497467,5697104.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3300496878448413,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
736,736,RADIATION,RADIATION,True,523360.920497467,5697084.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3130308558953269,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
737,737,RADIATION,RADIATION,True,523360.920497467,5697064.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3248227620428598,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
738,738,RADIATION,RADIATION,True,523360.920497467,5697044.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.33547650570742976,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
739,739,RADIATION,RADIATION,True,523360.920497467,5697024.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3446187558929223,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
740,740,RADIATION,RADIATION,True,523360.920497467,5697004.290406496,,1,0.01,0.1,0.09000000000000001,10.0,0.3518984517525933,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
741,741,RADIATION,RADIATION,True,523360.920497467,5696984.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.35702075310613396,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
742,742,RADIATION,RADIATION,True,523360.920497467,5696964.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.3597793295390394,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
743,743,RADIATION,RADIATION,True,523360.920497467,5696944.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.3600807631033793,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
744,744,RADIATION,RADIATION,True,523360.920497467,5696924.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.3579557966936057,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
745,745,RADIATION,RADIATION,True,523340.920497467,5696904.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.39574621497460444,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
746,746,RADIATION,RADIATION,True,523340.920497467,5696884.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.38725790228120455,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
747,747,RADIATION,RADIATION,True,523320.920497467,5696864.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.42136670671605797,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
748,748,RADIATION,RADIATION,True,523300.920497467,5696844.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.4540306213696494,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
749,749,RADIATION,RADIATION,True,523280.920497467,5696824.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.4829380780656251,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
750,750,RADIATION,RADIATION,True,523260.920497467,5696804.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5056926615164872,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
751,751,RADIATION,RADIATION,True,523240.920497467,5696784.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5204027832207243,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
752,752,RADIATION,RADIATION,True,523220.920497467,5696764.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5262766713542133,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
753,753,RADIATION,RADIATION,True,523200.920497467,5696744.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5239247640187117,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
754,754,RADIATION,RADIATION,True,523180.920497467,5696724.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5151955654693665,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
755,755,RADIATION,RADIATION,True,523160.920497467,5696704.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.502642398115255,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
756,756,RADIATION,RADIATION,True,523140.920497467,5696704.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5330339869293879,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
757,757,RADIATION,RADIATION,True,523120.920497467,5696704.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5626954535371069,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
758,758,RADIATION,RADIATION,True,523100.920497467,5696704.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5911018405688817,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
759,759,RADIATION,RADIATION,True,523080.920497467,5696684.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5667071123164735,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
760,760,RADIATION,RADIATION,True,523060.920497467,5696664.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5501353078476989,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
761,761,RADIATION,RADIATION,True,523040.920497467,5696664.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.5765397944220811,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
762,762,RADIATION,RADIATION,True,523020.920497467,5696664.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.6051978330434473,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
763,763,RADIATION,RADIATION,True,523000.920497467,5696664.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.6375390709822921,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
764,764,RADIATION,RADIATION,True,522980.9204974669,5696644.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.6484578204848166,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
765,765,RADIATION,RADIATION,True,522980.9204974669,5696624.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.6232093020989125,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
766,766,RADIATION,RADIATION,True,522960.9204974669,5696604.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.6529979548432416,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
767,767,RADIATION,RADIATION,True,522960.9204974669,5696584.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.6276320686909014,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
768,768,RADIATION,RADIATION,True,522960.9204974669,5696564.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.6002321560055266,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
769,769,RADIATION,RADIATION,True,522940.9204974669,5696544.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.6320660231628368,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
770,770,RADIATION,RADIATION,True,522920.9204974669,5696524.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.6652590354534296,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
771,771,RADIATION,RADIATION,True,522900.9204974669,5696504.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.694336690757765,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
772,772,RADIATION,RADIATION,True,522880.9204974669,5696504.290406497,,1,0.01,0.1,0.09000000000000001,10.0,0.7869538049062046,ground_equivalent_excess_gamma_dose_rate,uSv/h,,False,False,False,
