survivor_id,x_m,y_m,found,first_discovery_distance_m,first_discovery_fraction_of_mission,exposure_end_distance_m,radiation_quantity,radiation_rate_unit,radiation_dose_unit,ground_truth_excess_rate,ground_truth_total_rate,excess_exposure_distance_integral,total_exposure_distance_integral,distance_integral_unit,first_discovery_time_s,exposure_end_time_s,pre_discovery_excess_dose,pre_discovery_total_dose
45,523160.3928243879,5696525.877406251,True,28727.294622409394,0.3294039710185113,28727.294622409394,synthetic_gamma_dose_rate,uSv/h,uSv,0.46886481907943733,0.6688648190794373,13469.217795777673,19214.67672025955,uSv/h*m,2872.7294622409395,2872.7294622409395,0.37414493877160204,0.5337410200072098
46,522482.4912460878,5696865.270520346,True,1917.440476184551,0.021986494563748873,1917.440476184551,synthetic_gamma_dose_rate,uSv/h,uSv,0.02921827992816178,0.2292182799281618,56.02431257874803,439.51240781565826,uSv/h*m,191.7440476184551,191.7440476184551,0.001556230904965223,0.012208677994879397
47,523179.45895962144,5696525.12006367,True,28709.87197280521,0.32920419272261825,28709.87197280521,synthetic_gamma_dose_rate,uSv/h,uSv,0.5469623867839021,0.7469623867839021,15703.220098505793,21445.194493066836,uSv/h*m,2870.987197280521,2870.987197280521,0.4362005582918276,0.5956998470296343
48,522733.72585402406,5697028.284232413,True,10265.46448137452,0.1177098229735996,10265.46448137452,synthetic_gamma_dose_rate,uSv/h,uSv,0.04316383955437808,0.2431638395543781,443.09686182521676,2496.189758100121,uSv/h*m,1026.546448137452,1026.546448137452,0.012308246161811576,0.06933860439167003
49,522980.9209025684,5697301.693496049,True,43330.314266137844,0.49685073977038313,43330.314266137844,synthetic_gamma_dose_rate,uSv/h,uSv,0.04002672954539477,0.24002672954539478,1734.3707702476602,10400.43362347523,uSv/h*m,4333.031426613785,4333.031426613785,0.04817696584021278,0.28890093398542305
50,522707.49577370915,5697113.546323872,True,8091.521292477319,0.09278211820348982,8091.521292477319,synthetic_gamma_dose_rate,uSv/h,uSv,0.03617608223203939,0.2361760822320394,292.71953965895716,1911.023798154421,uSv/h*m,809.1521292477319,809.1521292477319,0.008131098323859921,0.05308399439317836
51,522979.09765757894,5697571.673698722,True,14742.092232091502,0.16904145643370028,14742.092232091502,synthetic_gamma_dose_rate,uSv/h,uSv,0.023378223836447755,0.22337822383644776,344.6439320193928,3293.062378437693,uSv/h*m,1474.2092232091502,1474.2092232091502,0.009573442556094245,0.09147395495660259
52,522842.9933938756,5696802.147391681,True,256.5049803817723,0.0029412362087820765,256.5049803817723,synthetic_gamma_dose_rate,uSv/h,uSv,0.07914425228756525,0.27914425228756523,20.300894880351965,71.60189095670643,uSv/h*m,25.650498038177233,25.650498038177233,0.0005639137466764435,0.0019889414154640674
53,522898.14365523,5697430.293078377,True,13057.854540149727,0.14972900146163018,13057.854540149727,synthetic_gamma_dose_rate,uSv/h,uSv,0.028109684050703673,0.2281096840507037,367.0521655036553,2978.623073533601,uSv/h*m,1305.7854540149726,1305.7854540149726,0.010195893486212648,0.08273952982037781
54,522713.9223017784,5697005.000937431,True,47672.55436294532,0.5466414057486687,47672.55436294532,synthetic_gamma_dose_rate,uSv/h,uSv,0.04264527482113117,0.24264527482113118,2033.0091822331187,11567.520054822184,uSv/h*m,4767.255436294532,4767.255436294532,0.0564724772842533,0.32132000152283846
55,522897.7941043027,5696567.492125103,True,3384.0627646555486,0.038803643973625464,3384.0627646555486,synthetic_gamma_dose_rate,uSv/h,uSv,0.1095110513740424,0.30951105137404245,370.59227127317774,1047.4048242042877,uSv/h*m,338.40627646555487,338.40627646555487,0.01029422975758827,0.029094578450119105
56,522947.64743694675,5697455.998408939,True,13116.24263864628,0.1503985135670263,13116.24263864628,synthetic_gamma_dose_rate,uSv/h,uSv,0.02817413868317852,0.22817413868317854,369.5388391034396,2992.7873668326956,uSv/h*m,1311.624263864628,1311.624263864628,0.010264967752873323,0.08313298241201933
57,522875.374213182,5696637.524586228,True,4766.114770253334,0.054651061030534034,4766.114770253334,synthetic_gamma_dose_rate,uSv/h,uSv,0.10069587927442737,0.30069587927442737,479.9281175134949,1433.1510715641618,uSv/h*m,476.61147702533344,476.61147702533344,0.01333133659759708,0.03980975198789338
58,523338.98575191404,5696622.716228699,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,20.495196140320214,20.695196140320213,1787384.4569832457,1804826.441385307,uSv/h*m,,8720.992201030578,49.6495682495346,50.13406781625852
59,522781.4597655995,5697043.503574454,True,10214.856987012627,0.11712952782833032,10214.856987012627,synthetic_gamma_dose_rate,uSv/h,uSv,0.046885400460090286,0.2468854004600903,478.9276604786383,2521.8990578811636,uSv/h*m,1021.4856987012627,1021.4856987012627,0.01330354612440662,0.0700527516078101
60,522877.918900796,5697340.05158372,True,7158.266485102148,0.08208087245229094,7158.266485102148,synthetic_gamma_dose_rate,uSv/h,uSv,0.03246327808229342,0.23246327808229345,232.38079549303214,1664.034092513462,uSv/h*m,715.8266485102148,715.8266485102148,0.00645502209702867,0.046223169236485055
61,523018.0174790022,5696394.4724619975,True,30187.069066341064,0.34614259903562117,30187.069066341064,synthetic_gamma_dose_rate,uSv/h,uSv,0.1428387200993907,0.3428387200993907,4311.882308988066,10349.296122256279,uSv/h*m,3018.7069066341064,3018.7069066341064,0.11977450858300184,0.2874804478404522
62,523081.11736861465,5696415.409554907,True,30250.931897092927,0.34687488762480617,30250.931897092927,synthetic_gamma_dose_rate,uSv/h,uSv,0.19941876572638859,0.39941876572638857,6032.60350099131,12082.789880409895,uSv/h*m,3025.093189709293,3025.093189709293,0.16757231947198084,0.3356330522336082
63,522770.0664098702,5696753.747348736,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,0.06530681793082875,0.2653068179308288,5695.402498488814,23137.386900549973,uSv/h*m,,8720.992201030578,0.1582056249580226,0.6427051916819437
64,523175.7191494098,5696687.15984463,True,3712.176601574767,0.04256598923613407,3712.176601574767,synthetic_gamma_dose_rate,uSv/h,uSv,0.5668242977882203,0.7668242977882203,2104.1518954534795,2846.5872157684325,uSv/h*m,371.2176601574767,371.2176601574767,0.05844866376259665,0.07907186710467869
65,523434.74895389134,5696826.280381553,True,4028.12057393225,0.04618878770991492,4028.12057393225,synthetic_gamma_dose_rate,uSv/h,uSv,0.5188598510288475,0.7188598510288475,2090.0300409167226,2895.654155703173,uSv/h*m,402.812057393225,402.812057393225,0.05805639002546452,0.08043483765842147
66,522904.3889521106,5696786.055942155,True,4942.911566961438,0.05667831656101383,4942.911566961438,synthetic_gamma_dose_rate,uSv/h,uSv,0.10048078330629728,0.3004807833062973,496.66762606204264,1485.2499394543304,uSv/h*m,494.29115669614384,494.29115669614384,0.01379632294616785,0.04125694276262029
67,523218.7080393648,5697039.669150325,True,5737.123010469204,0.06578520973555321,5737.123010469204,synthetic_gamma_dose_rate,uSv/h,uSv,0.122732612176106,0.322732612176106,704.1320934505305,1851.5566955443712,uSv/h*m,573.7123010469204,573.7123010469204,0.019559224818070292,0.05143213043178809
68,522769.4898960521,5696530.872402585,True,594.308825844686,0.006814692779732738,594.308825844686,synthetic_gamma_dose_rate,uSv/h,uSv,0.06727731615875268,0.2672773161587527,39.983502772290024,158.84526794122726,uSv/h*m,59.4308825844686,59.4308825844686,0.001110652854785834,0.004412368553922979
69,523057.0620742013,5697099.501879108,True,9837.95977547755,0.11280780384501407,9837.95977547755,synthetic_gamma_dose_rate,uSv/h,uSv,0.0748314622157554,0.2748314622157554,736.1889152187697,2703.7808703142796,uSv/h*m,983.795977547755,983.795977547755,0.02044969208941027,0.07510502417539666
70,523193.7340869445,5696585.5976204695,True,29137.32364249471,0.33410560370701275,29137.32364249471,synthetic_gamma_dose_rate,uSv/h,uSv,0.7554099760386858,0.9554099760386858,22010.62495460836,27838.089683107304,uSv/h*m,2913.732364249471,2913.732364249471,0.6114062487391211,0.7732802689752029
71,522602.99009687745,5697268.728193819,True,11670.762291664907,0.1338237900302875,11670.762291664907,synthetic_gamma_dose_rate,uSv/h,uSv,0.0245159499660922,0.2245159499660922,286.11982440861243,2620.2722827415937,uSv/h*m,1167.0762291664907,1167.0762291664907,0.007947772900239234,0.0727853411872665
72,523235.0931901159,5697087.828937125,True,5786.007955090391,0.06634575311747953,5786.007955090391,synthetic_gamma_dose_rate,uSv/h,uSv,0.10327683438556995,0.30327683438556996,597.5605853314605,1754.7621763495388,uSv/h*m,578.6007955090391,578.6007955090391,0.016598905148096126,0.04874339378748719
73,523324.7786641355,5696735.224865026,True,3880.474022717463,0.04449578595264538,3880.474022717463,synthetic_gamma_dose_rate,uSv/h,uSv,1.5012214890972078,1.7012214890972077,5825.4509907869415,6601.545795330434,uSv/h*m,388.0474022717463,388.0474022717463,0.16181808307741505,0.18337627209251206
74,523078.75877338107,5696748.782502631,True,4522.78143816552,0.05186085864898553,4522.78143816552,synthetic_gamma_dose_rate,uSv/h,uSv,0.2394365870524649,0.4394365870524649,1082.919351538591,1987.4756391716949,uSv/h*m,452.27814381655196,452.27814381655196,0.030081093098294192,0.05520765664365819
