survivor_id,x_m,y_m,found,first_discovery_distance_m,first_discovery_fraction_of_mission,exposure_end_distance_m,radiation_quantity,radiation_rate_unit,radiation_dose_unit,ground_truth_excess_rate,ground_truth_total_rate,excess_exposure_distance_integral,total_exposure_distance_integral,distance_integral_unit,first_discovery_time_s,exposure_end_time_s,pre_discovery_excess_dose,pre_discovery_total_dose
57,522875.374213182,5696637.524586228,True,4766.114770253334,0.054651061030534034,4766.114770253334,synthetic_gamma_dose_rate,uSv/h,uSv,1.1643284173085653,1.3643284173085652,5549.322867160041,6502.545821210708,uSv/h*m,476.61147702533344,476.61147702533344,0.15414785742111226,0.18062627281140856
58,523338.98575191404,5696622.716228699,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,0.22625188377280434,0.4262518837728043,19731.409138511033,37173.393540572186,uSv/h*m,,8720.992201030578,0.5480946982919731,1.0325942650158941
59,522781.4597655995,5697043.503574454,True,10214.856987012627,0.11712952782833032,10214.856987012627,synthetic_gamma_dose_rate,uSv/h,uSv,0.9794443229976979,1.1794443229976979,10004.883686162886,12047.855083565411,uSv/h*m,1021.4856987012627,1021.4856987012627,0.2779134357267468,0.3346626412101503
60,522877.918900796,5697340.05158372,True,7158.266485102148,0.08208087245229094,7158.266485102148,synthetic_gamma_dose_rate,uSv/h,uSv,0.3160244194719069,0.5160244194719069,2262.187010379614,3693.8403074000435,uSv/h*m,715.8266485102148,715.8266485102148,0.0628385280661004,0.10260667520555676
61,523018.0174790022,5696394.4724619975,True,30187.069066341064,0.34614259903562117,30187.069066341064,synthetic_gamma_dose_rate,uSv/h,uSv,0.2954914295071542,0.4954914295071542,8920.020191044316,14957.434004312528,uSv/h*m,3018.7069066341064,3018.7069066341064,0.2477783386401199,0.41548427789757025
62,523081.11736861465,5696415.409554907,True,30250.931897092927,0.34687488762480617,30250.931897092927,synthetic_gamma_dose_rate,uSv/h,uSv,0.2652537112624982,0.4652537112624982,8024.171954852984,14074.35833427157,uSv/h*m,3025.093189709293,3025.093189709293,0.22289366541258288,0.3909543981742103
63,522770.0664098702,5696753.747348736,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,1.4378241915355812,1.6378241915355811,125392.53560834899,142834.52001041014,uSv/h*m,,8720.992201030578,3.483125989120805,3.967625555844726
64,523175.7191494098,5696687.15984463,True,3712.176601574767,0.04256598923613407,3712.176601574767,synthetic_gamma_dose_rate,uSv/h,uSv,0.4476282117675934,0.6476282117675933,1661.674973928415,2404.110294243368,uSv/h*m,371.2176601574767,371.2176601574767,0.046157638164678196,0.06678084150676022
65,523434.74895389134,5696826.280381553,True,4028.12057393225,0.04618878770991492,4028.12057393225,synthetic_gamma_dose_rate,uSv/h,uSv,0.23265289990888885,0.4326528999088889,937.1539327079956,1742.778047494446,uSv/h*m,402.812057393225,402.812057393225,0.026032053686333212,0.048410501319290165
66,522904.3889521106,5696786.055942155,True,4942.911566961438,0.05667831656101383,4942.911566961438,synthetic_gamma_dose_rate,uSv/h,uSv,0.9684740323441963,1.1684740323441962,4787.081496775914,5775.663810168201,uSv/h*m,494.29115669614384,494.29115669614384,0.13297448602155318,0.16043510583800558
