test_id,seed,Y,sigma_m,influence_radius_m,scenario,scenario_id,scenario_type,radiation_quantity,radiation_rate_unit,radiation_dose_unit,old_uav_sensing_height_m,new_uav_sensing_height_m,old_uav_evaluation_height_m,new_uav_evaluation_height_m,old_survivor_evaluation_height_m,new_survivor_evaluation_height_m,old_sar_likelihood_score,new_sar_likelihood_score,absolute_delta_new_minus_old_sar_likelihood_score,relative_delta_percent_new_vs_old_sar_likelihood_score,original_sar_likelihood_score,relative_delta_percent_new_vs_original_sar_likelihood_score,old_sar_time_discounted_score,new_sar_time_discounted_score,absolute_delta_new_minus_old_sar_time_discounted_score,relative_delta_percent_new_vs_old_sar_time_discounted_score,original_sar_time_discounted_score,relative_delta_percent_new_vs_original_sar_time_discounted_score,old_survivors_found,new_survivors_found,absolute_delta_new_minus_old_survivors_found,relative_delta_percent_new_vs_old_survivors_found,original_survivors_found,relative_delta_percent_new_vs_original_survivors_found,old_route_distance_m,new_route_distance_m,absolute_delta_new_minus_old_route_distance_m,relative_delta_percent_new_vs_old_route_distance_m,original_route_distance_m,relative_delta_percent_new_vs_original_route_distance_m,old_uav_excess_exposure_distance_integral,new_uav_excess_exposure_distance_integral,absolute_delta_new_minus_old_uav_excess_exposure_distance_integral,relative_delta_percent_new_vs_old_uav_excess_exposure_distance_integral,original_uav_excess_exposure_distance_integral,relative_delta_percent_new_vs_original_uav_excess_exposure_distance_integral,old_uav_total_exposure_distance_integral,new_uav_total_exposure_distance_integral,absolute_delta_new_minus_old_uav_total_exposure_distance_integral,relative_delta_percent_new_vs_old_uav_total_exposure_distance_integral,original_uav_total_exposure_distance_integral,relative_delta_percent_new_vs_original_uav_total_exposure_distance_integral,old_uav_cumulative_excess_dose,new_uav_cumulative_excess_dose,absolute_delta_new_minus_old_uav_cumulative_excess_dose,relative_delta_percent_new_vs_old_uav_cumulative_excess_dose,original_uav_cumulative_excess_dose,relative_delta_percent_new_vs_original_uav_cumulative_excess_dose,old_uav_cumulative_total_dose,new_uav_cumulative_total_dose,absolute_delta_new_minus_old_uav_cumulative_total_dose,relative_delta_percent_new_vs_old_uav_cumulative_total_dose,original_uav_cumulative_total_dose,relative_delta_percent_new_vs_original_uav_cumulative_total_dose,old_survivor_total_pre_discovery_dose,new_survivor_total_pre_discovery_dose,absolute_delta_new_minus_old_survivor_total_pre_discovery_dose,relative_delta_percent_new_vs_old_survivor_total_pre_discovery_dose,original_survivor_total_pre_discovery_dose,relative_delta_percent_new_vs_original_survivor_total_pre_discovery_dose,old_survivor_mean_pre_discovery_dose,new_survivor_mean_pre_discovery_dose,absolute_delta_new_minus_old_survivor_mean_pre_discovery_dose,relative_delta_percent_new_vs_old_survivor_mean_pre_discovery_dose,original_survivor_mean_pre_discovery_dose,relative_delta_percent_new_vs_original_survivor_mean_pre_discovery_dose,old_survivor_p95_pre_discovery_dose,new_survivor_p95_pre_discovery_dose,absolute_delta_new_minus_old_survivor_p95_pre_discovery_dose,relative_delta_percent_new_vs_old_survivor_p95_pre_discovery_dose,original_survivor_p95_pre_discovery_dose,relative_delta_percent_new_vs_original_survivor_p95_pre_discovery_dose,old_survivor_max_pre_discovery_dose,new_survivor_max_pre_discovery_dose,absolute_delta_new_minus_old_survivor_max_pre_discovery_dose,relative_delta_percent_new_vs_old_survivor_max_pre_discovery_dose,original_survivor_max_pre_discovery_dose,relative_delta_percent_new_vs_original_survivor_max_pre_discovery_dose,old_radiation_episodes,new_radiation_episodes,absolute_delta_new_minus_old_radiation_episodes,relative_delta_percent_new_vs_old_radiation_episodes,old_radiation_steps,new_radiation_steps,absolute_delta_new_minus_old_radiation_steps,relative_delta_percent_new_vs_old_radiation_steps,old_radiation_priority_decisions,new_radiation_priority_decisions,absolute_delta_new_minus_old_radiation_priority_decisions,relative_delta_percent_new_vs_old_radiation_priority_decisions,new_final_entry_threshold,new_final_exit_threshold
T04,42,0.2,15.0,45.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9526268417216063,0.7960695203041148,-0.15655732141749146,-16.434275684963687,0.9357528759397921,-14.92737657850006,0.11708957608710677,0.11742769574925813,0.00033811966215135936,0.2887700796694499,0.13976034472876997,-15.979245774509469,100.0,86.0,-14.0,-14.0,93.0,-7.526881720430108,87176.78492533758,87060.80512787277,-115.97979746480996,-0.13303977379314996,87209.92201030577,-0.170986143543836,81119.08547441574,63110.968888195326,-18008.116586220414,-22.199605038570137,80460.88172696209,-21.56316518832391,98554.44245948333,80523.1299137688,-18031.31254571452,-18.295788698847712,97902.86612902523,-17.752019836019763,2.2533079298448815,1.7530824691165368,-0.5002254607283447,-22.199605038570137,2.2350244924156137,-21.563165188323918,2.7376234016523147,2.2367536087158,-0.5008697929365145,-18.295788698847712,2.71952405913959,-17.75201983601976,50.46523374979267,56.163739599942325,5.698505850149658,11.291943832863096,102.76494167656395,-45.347373643524634,0.5046523374979267,0.5616373959994232,0.05698505850149649,11.291943832863076,1.0276494167656396,-45.34737364352465,0.9612067966156833,1.5052070204212435,0.5440002238055602,56.59554486307553,2.7368755653360126,-45.00272356239018,2.821301581533106,2.8649965188267075,0.0436949372936013,1.548751029652679,30.526366286382654,-90.6146821015355,1.0,1.0,0.0,0.0,3600.0,3600.0,0.0,0.0,1226.0,1016.0,-210.0,-17.128874388254488,0.002,0.0018000000000000002
T04,42,0.2,15.0,45.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,1.0,50.0,50.0,50.0,1.0,1.0,0.9516152431170376,0.9516739890556657,5.8745938628090855e-05,0.0061732868460226825,0.9357528759397921,1.701422835583999,0.12623603325222282,0.0937122754286072,-0.03252375782361562,-25.764242574568485,0.13976034472876997,-32.947879020710275,94.0,96.0,2.0,2.127659574468085,93.0,3.225806451612903,87748.3996413727,87011.09950034204,-737.3001410306606,-0.8402434050581011,87209.92201030577,-0.22798152478595213,882.9909201373154,432.28373558980525,-450.7071845475101,-51.043241132923534,876.300464309418,-50.669461766122296,882.9909201373154,432.28373558980525,-450.7071845475101,-51.043241132923534,876.300464309418,-50.669461766122296,0.02452752555936987,0.012007881544161257,-0.012519644015208614,-51.04324113292353,0.0243416795641505,-50.669461766122296,0.02452752555936987,0.012007881544161257,-0.012519644015208614,-51.04324113292353,0.0243416795641505,-50.669461766122296,0.8783391592488603,4.329714470336839,3.4513753110879786,392.9433493594356,1.4909957684634372,190.3907953272648,0.008783391592488603,0.04329714470336839,0.034513753110879786,392.9433493594356,0.014909957684634371,190.3907953272648,0.011545486466153802,0.002942124624693908,-0.008603361841459893,-74.51710126447334,0.004854186327141089,-39.389952786861905,0.541048792723113,4.27817072554963,3.7371219328265175,690.7180984579012,1.201371026921282,256.1073664738837,17.0,18.0,1.0,5.882352941176471,167.0,354.0,187.0,111.97604790419162,13.0,237.0,224.0,1723.076923076923,0.038,0.0342
T05,42,0.2,40.0,120.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9012718289042098,0.9267590680852447,0.025487239181034904,2.827919209682052,0.9357528759397921,-0.9611306666319105,0.11728840082793318,0.11469606056042646,-0.0025923402675067236,-2.210227310806114,0.13976034472876997,-17.933759548880086,88.0,96.0,8.0,9.090909090909092,93.0,3.225806451612903,87441.88160522314,86530.61176800875,-911.2698372143932,-1.0421434448637945,87209.92201030577,-0.7789368762613392,27470.212991424643,22338.60246421151,-5131.610527213132,-18.680636108700952,21747.443070913818,2.718293784561468,44958.58931246968,39644.72481781367,-5313.864494656009,-11.819464480354945,39189.42747297483,1.1617861607006599,0.7630614719840179,0.6205167351169865,-0.1425447368670314,-18.680636108700945,0.6040956408587171,2.7182937845614754,1.2488497031241579,1.10124235605038,-0.14760734707377798,-11.819464480354942,1.0885952075826342,1.1617861607006656,28.963769568415408,21.178608558704216,-7.785161009711192,-26.87896335910918,28.105909664726678,-24.64713360520163,0.2896376956841541,0.21178608558704215,-0.07785161009711195,-26.878963359109182,0.2810590966472668,-24.647133605201642,0.7365968775797249,0.5799250004923014,-0.15667187708742347,-21.269690634884103,0.8893852539876391,-34.79484870115,0.9406039010907945,1.7294270500734548,0.7888231489826603,83.86347835341552,2.736851811904913,-36.80962036195401,11.0,1.0,-10.0,-90.9090909090909,825.0,3600.0,2775.0,336.3636363636364,640.0,1165.0,525.0,82.03125,0.002,0.0018000000000000002
T05,42,0.2,40.0,120.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9526268417216063,0.9712057433942118,0.018578901672605563,1.950281144611609,0.9357528759397921,3.7886998123103686,0.11708957608710677,0.11217269935865348,-0.004916876728453284,-4.199243769398788,0.13976034472876997,-19.739251089896253,100.0,98.0,-2.0,-2.0,93.0,5.376344086021505,87176.78492533758,86630.02302300114,-546.7619023364387,-0.6271875050275277,87209.92201030577,-0.6649461138562992,81119.08547441574,99887.60935740855,18768.523882992813,23.137001327403084,80460.88172696209,24.144313626054444,98554.44245948333,117213.61396200772,18659.17150252439,18.932856842242657,97902.86612902523,19.72439479711762,2.2533079298448815,2.774655815483571,0.5213478856386895,23.137001327403098,2.2350244924156137,24.144313626054448,2.7376234016523147,3.255933721166881,0.5183103195145664,18.932856842242654,2.71952405913959,19.72439479711762,50.46523374979267,59.59019806298421,9.12496431319154,18.081684429390023,102.76494167656395,-42.013105743265314,0.5046523374979267,0.5959019806298421,0.09124964313191541,18.081684429390023,1.0276494167656396,-42.01310574326532,0.9612067966156833,1.6041778868398662,0.6429710902241829,66.89206656549061,2.7368755653360126,-41.38652457723566,2.821301581533106,3.503219518152924,0.681917936619818,24.17033120752944,30.526366286382654,-88.52395504500103,1.0,1.0,0.0,0.0,3600.0,3600.0,0.0,0.0,1226.0,1248.0,22.0,1.7944535073409462,0.002,0.0018000000000000002
T05,42,0.2,40.0,120.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,1.0,50.0,50.0,50.0,1.0,1.0,0.9516152431170376,0.9471957255575597,-0.004419517559477892,-0.46442273717701926,0.9357528759397921,1.222849527047983,0.12623603325222282,0.08238549560952652,-0.04385053764269631,-34.73694199110472,0.13976034472876997,-41.05230938760894,94.0,93.0,-1.0,-1.0638297872340425,93.0,0.0,87748.3996413727,87027.66804285692,-720.7315985157766,-0.8213615307645532,87209.92201030577,-0.20898306436659056,882.9909201373154,314.57345401583035,-568.417466121485,-64.37410092881696,876.300464309418,-64.1021011824141,882.9909201373154,314.57345401583035,-568.417466121485,-64.37410092881696,876.300464309418,-64.1021011824141,0.02452752555936987,0.008738151500439733,-0.01578937405893014,-64.37410092881697,0.0243416795641505,-64.10210118241409,0.02452752555936987,0.008738151500439733,-0.01578937405893014,-64.37410092881697,0.0243416795641505,-64.10210118241409,0.8783391592488603,2.5219178516121,1.6435786923632398,187.123467632799,1.4909957684634372,69.14319308974912,0.008783391592488603,0.025219178516121002,0.0164357869236324,187.12346763279902,0.014909957684634371,69.14319308974912,0.011545486466153802,0.0022148954031052407,-0.009330591063048562,-80.81591962713462,0.004854186327141089,-54.37143830427044,0.541048792723113,2.4820302997668713,1.9409815070437584,358.7442635764413,1.201371026921282,106.59981339216218,17.0,15.0,-2.0,-11.764705882352942,167.0,321.0,154.0,92.21556886227545,13.0,247.0,234.0,1800.0,0.032,0.028800000000000003
T06,42,0.2,50.0,150.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9012718289042098,0.9541916868661139,0.052919857961904126,5.8716866837217685,0.9357528759397921,1.9704786809020942,0.11728840082793318,0.11712197804396296,-0.00016642278397022148,-0.14189193713568524,0.13976034472876997,-16.19799001550892,88.0,96.0,8.0,9.090909090909092,93.0,3.225806451612903,87441.88160522314,86149.53529064883,-1292.3463145743153,-1.4779488854195928,87209.92201030577,-1.215901465353495,27470.212991424643,26627.31141143561,-842.901579989033,-3.068420256705549,21747.443070913818,22.438814184313866,44958.58931246968,43857.218469565814,-1101.370842903867,-2.4497451093252867,39189.42747297483,11.910842534788014,0.7630614719840179,0.7396475392065447,-0.023413932777473168,-3.0684202567055525,0.6040956408587171,22.438814184313863,1.2488497031241579,1.2182560685990504,-0.030593634525107438,-2.449745109325288,1.0885952075826342,11.910842534788015,28.963769568415408,24.932552121245116,-4.031217447170292,-13.918138098869143,28.105909664726678,-11.290712812132071,0.2896376956841541,0.24932552121245116,-0.04031217447170293,-13.918138098869148,0.2810590966472668,-11.29071281213208,0.7365968775797249,0.758626981968015,0.022030104388290117,2.990795244839428,0.8893852539876391,-14.702095794073216,0.9406039010907945,3.9886236722852435,3.048019771194449,324.0492376929053,2.736851811904913,45.73765575963239,11.0,1.0,-10.0,-90.9090909090909,825.0,3600.0,2775.0,336.3636363636364,640.0,1237.0,597.0,93.28125,0.002,0.0018000000000000002
T06,42,0.2,50.0,150.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9526268417216063,0.9445335335208036,-0.008093308200802674,-0.8495780137977517,0.9357528759397921,0.9383521875038837,0.11708957608710677,0.11726737861253561,0.000177802525428844,0.15185171163022307,0.13976034472876997,-16.093954375889666,100.0,99.0,-1.0,-1.0,93.0,6.451612903225806,87176.78492533758,86406.34769931545,-770.437226022128,-0.8837642116326816,87209.92201030577,-0.9214253292135348,81119.08547441574,101847.85022937665,20728.76475496091,25.55349907328354,80460.88172696209,26.580579336664012,98554.44245948333,119129.11976924063,20574.677309757302,20.876458530233936,97902.86612902523,21.680931804633296,2.2533079298448815,2.8291069508160183,0.5757990209711368,25.553499073283557,2.2350244924156137,26.58057933666402,2.7376234016523147,3.3091422158122397,0.571518814159925,20.876458530233933,2.71952405913959,21.680931804633293,50.46523374979267,64.12899372684886,13.663759977056195,27.075590385256724,102.76494167656395,-37.59642862574232,0.5046523374979267,0.6412899372684886,0.1366375997705619,27.07559038525671,1.0276494167656396,-37.596428625742334,0.9612067966156833,2.0406112890774337,1.0794044924617503,112.29680192256544,2.7368755653360126,-25.44011445303312,2.821301581533106,5.078623753160651,2.2573221716275444,80.00995662437856,30.526366286382654,-83.36315660529125,1.0,1.0,0.0,0.0,3600.0,3600.0,0.0,0.0,1226.0,1224.0,-2.0,-0.1631321370309951,0.002,0.0018000000000000002
T06,42,0.2,50.0,150.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,1.0,50.0,50.0,50.0,1.0,1.0,0.9516152431170376,0.8836766215617875,-0.0679386215552501,-7.139295219012633,0.9357528759397921,-5.565171715417226,0.12623603325222282,0.085203979101069,-0.041032054151153824,-32.504232820094025,0.13976034472876997,-39.03565473709828,94.0,88.0,-6.0,-6.382978723404255,93.0,-5.376344086021505,87748.3996413727,86977.96241537387,-770.4372259988304,-0.8780071535749983,87209.92201030577,-0.2659784455540431,882.9909201373154,774.2052061149373,-108.7857140223781,-12.320139600694949,876.300464309418,-11.650713693839984,882.9909201373154,774.2052061149373,-108.7857140223781,-12.320139600694949,876.300464309418,-11.650713693839984,0.02452752555936987,0.02150570016985937,-0.0030218253895105025,-12.320139600694947,0.0243416795641505,-11.650713693839979,0.02452752555936987,0.02150570016985937,-0.0030218253895105025,-12.320139600694947,0.0243416795641505,-11.650713693839979,0.8783391592488603,1.6335957057944066,0.7552565465455463,85.98689226055092,1.4909957684634372,9.564073912693088,0.008783391592488603,0.016335957057944064,0.007552565465455461,85.9868922605509,0.014909957684634371,9.564073912693079,0.011545486466153802,0.004252245338359381,-0.007293241127794421,-63.1696303934437,0.004854186327141089,-12.400450831812751,0.541048792723113,1.585458691539063,1.04440989881595,193.0343275621053,1.201371026921282,31.970778053643507,17.0,11.0,-6.0,-35.294117647058826,167.0,622.0,455.0,272.45508982035926,13.0,256.0,243.0,1869.2307692307693,0.024,0.0216
T07,42,0.004,15.0,45.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9012718289042098,0.8829089191491375,-0.018362909755072265,-2.0374441057808697,0.9357528759397921,-5.647212864569879,0.11728840082793318,0.11725366192142749,-3.473890650569633e-05,-0.02961836486854289,0.13976034472876997,-16.103768812978203,88.0,90.0,2.0,2.272727272727273,93.0,-3.225806451612903,87441.88160522314,86903.40397416322,-538.4776310599264,-0.6158120355769673,87209.92201030577,-0.3514715173192533,27470.212991424643,24311.932050524152,-3158.2809409004913,-11.497111223296338,21747.443070913818,11.792140212750885,44958.58931246968,41692.612845355856,-3265.9764671138255,-7.264410465405721,39189.42747297483,6.3873996988275294,0.7630614719840179,0.6753314458478931,-0.0877300261361248,-11.497111223296343,0.6040956408587171,11.79214021275088,1.2488497031241579,1.1581281345932182,-0.09072156853093971,-7.264410465405731,1.0885952075826342,6.387399698827521,28.963769568415408,22.873050758694436,-6.090718809720972,-21.028750402581636,28.105909664726678,-18.618358090716967,0.2896376956841541,0.22873050758694435,-0.06090718809720974,-21.02875040258164,0.2810590966472668,-18.618358090716978,0.7365968775797249,0.6105151258557586,-0.1260817517239663,-17.116791499067947,0.8893852539876391,-31.35538023387965,0.9406039010907945,1.2692270944178055,0.32862319332701095,34.93746867793287,2.736851811904913,-53.62455910484997,11.0,1.0,-10.0,-90.9090909090909,825.0,3600.0,2775.0,336.3636363636364,640.0,1112.0,472.0,73.75,4e-05,3.6e-05
T07,42,0.004,15.0,45.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9526268417216063,0.7960695203041148,-0.15655732141749146,-16.434275684963687,0.9357528759397921,-14.92737657850006,0.11708957608710677,0.11742769574925813,0.00033811966215135936,0.2887700796694499,0.13976034472876997,-15.979245774509469,100.0,86.0,-14.0,-14.0,93.0,-7.526881720430108,87176.78492533758,87060.80512787277,-115.97979746480996,-0.13303977379314996,87209.92201030577,-0.170986143543836,81119.08547441574,63110.968888195326,-18008.116586220414,-22.199605038570137,80460.88172696209,-21.56316518832391,98554.44245948333,80523.1299137688,-18031.31254571452,-18.295788698847712,97902.86612902523,-17.752019836019763,2.2533079298448815,1.7530824691165368,-0.5002254607283447,-22.199605038570137,2.2350244924156137,-21.563165188323918,2.7376234016523147,2.2367536087158,-0.5008697929365145,-18.295788698847712,2.71952405913959,-17.75201983601976,50.46523374979267,56.163739599942325,5.698505850149658,11.291943832863096,102.76494167656395,-45.347373643524634,0.5046523374979267,0.5616373959994232,0.05698505850149649,11.291943832863076,1.0276494167656396,-45.34737364352465,0.9612067966156833,1.5052070204212435,0.5440002238055602,56.59554486307553,2.7368755653360126,-45.00272356239018,2.821301581533106,2.8649965188267075,0.0436949372936013,1.548751029652679,30.526366286382654,-90.6146821015355,1.0,1.0,0.0,0.0,3600.0,3600.0,0.0,0.0,1226.0,1016.0,-210.0,-17.128874388254488,4e-05,3.6e-05
T07,42,0.004,15.0,45.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,1.0,50.0,50.0,50.0,1.0,1.0,0.9516152431170376,0.8686151132982144,-0.08300012981882321,-8.722026093965706,0.9357528759397921,-7.174732172118638,0.12623603325222282,0.09383165883905835,-0.032404374413164475,-25.66967099514265,0.13976034472876997,-32.86245893199854,94.0,89.0,-5.0,-5.319148936170213,93.0,-4.301075268817204,87748.3996413727,86994.53095785939,-753.8686835133121,-0.8591252793149162,87209.92201030577,-0.246979985168354,882.9909201373154,643.135268678811,-239.85565145850433,-27.16399976357673,876.300464309418,-26.607905065342667,882.9909201373154,643.135268678811,-239.85565145850433,-27.16399976357673,876.300464309418,-26.607905065342667,0.02452752555936987,0.017864868574411417,-0.0066626569849584545,-27.163999763576733,0.0243416795641505,-26.607905065342667,0.02452752555936987,0.017864868574411417,-0.0066626569849584545,-27.163999763576733,0.0243416795641505,-26.607905065342667,0.8783391592488603,4.2806110839861775,3.402271924737317,387.35286807056156,1.4909957684634372,187.09746697655692,0.008783391592488603,0.04280611083986177,0.03402271924737317,387.35286807056156,0.014909957684634371,187.0974669765569,0.011545486466153802,0.00306939417718797,-0.008476092288965831,-73.41476960554188,0.004854186327141089,-36.768101380325184,0.541048792723113,4.226774230975857,3.685725438252744,681.2186789480463,1.201371026921282,251.82921314555801,17.0,58.0,41.0,241.1764705882353,167.0,1069.0,902.0,540.1197604790419,13.0,323.0,310.0,2384.6153846153848,0.00232,0.002088
T08,42,0.004,40.0,120.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9012718289042098,0.9267590680852447,0.025487239181034904,2.827919209682052,0.9357528759397921,-0.9611306666319105,0.11728840082793318,0.11469606056042646,-0.0025923402675067236,-2.210227310806114,0.13976034472876997,-17.933759548880086,88.0,96.0,8.0,9.090909090909092,93.0,3.225806451612903,87441.88160522314,86530.61176800875,-911.2698372143932,-1.0421434448637945,87209.92201030577,-0.7789368762613392,27470.212991424643,22338.60246421151,-5131.610527213132,-18.680636108700952,21747.443070913818,2.718293784561468,44958.58931246968,39644.72481781367,-5313.864494656009,-11.819464480354945,39189.42747297483,1.1617861607006599,0.7630614719840179,0.6205167351169865,-0.1425447368670314,-18.680636108700945,0.6040956408587171,2.7182937845614754,1.2488497031241579,1.10124235605038,-0.14760734707377798,-11.819464480354942,1.0885952075826342,1.1617861607006656,28.963769568415408,21.178608558704216,-7.785161009711192,-26.87896335910918,28.105909664726678,-24.64713360520163,0.2896376956841541,0.21178608558704215,-0.07785161009711195,-26.878963359109182,0.2810590966472668,-24.647133605201642,0.7365968775797249,0.5799250004923014,-0.15667187708742347,-21.269690634884103,0.8893852539876391,-34.79484870115,0.9406039010907945,1.7294270500734548,0.7888231489826603,83.86347835341552,2.736851811904913,-36.80962036195401,11.0,1.0,-10.0,-90.9090909090909,825.0,3600.0,2775.0,336.3636363636364,640.0,1165.0,525.0,82.03125,4e-05,3.6e-05
T08,42,0.004,40.0,120.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9526268417216063,0.9712057433942118,0.018578901672605563,1.950281144611609,0.9357528759397921,3.7886998123103686,0.11708957608710677,0.11217269935865348,-0.004916876728453284,-4.199243769398788,0.13976034472876997,-19.739251089896253,100.0,98.0,-2.0,-2.0,93.0,5.376344086021505,87176.78492533758,86630.02302300114,-546.7619023364387,-0.6271875050275277,87209.92201030577,-0.6649461138562992,81119.08547441574,99887.60935740855,18768.523882992813,23.137001327403084,80460.88172696209,24.144313626054444,98554.44245948333,117213.61396200772,18659.17150252439,18.932856842242657,97902.86612902523,19.72439479711762,2.2533079298448815,2.774655815483571,0.5213478856386895,23.137001327403098,2.2350244924156137,24.144313626054448,2.7376234016523147,3.255933721166881,0.5183103195145664,18.932856842242654,2.71952405913959,19.72439479711762,50.46523374979267,59.59019806298421,9.12496431319154,18.081684429390023,102.76494167656395,-42.013105743265314,0.5046523374979267,0.5959019806298421,0.09124964313191541,18.081684429390023,1.0276494167656396,-42.01310574326532,0.9612067966156833,1.6041778868398662,0.6429710902241829,66.89206656549061,2.7368755653360126,-41.38652457723566,2.821301581533106,3.503219518152924,0.681917936619818,24.17033120752944,30.526366286382654,-88.52395504500103,1.0,1.0,0.0,0.0,3600.0,3600.0,0.0,0.0,1226.0,1248.0,22.0,1.7944535073409462,4e-05,3.6e-05
T08,42,0.004,40.0,120.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,1.0,50.0,50.0,50.0,1.0,1.0,0.9516152431170376,0.9234057603841929,-0.028209482732844737,-2.96437903205963,0.9357528759397921,-1.3194846495340755,0.12623603325222282,0.08239083975610705,-0.04384519349611578,-34.73270853537671,0.13976034472876997,-41.048485594392844,94.0,97.0,3.0,3.1914893617021276,93.0,4.301075268817204,87748.3996413727,87284.48045152838,-463.91918984432414,-0.528692479566989,87209.92201030577,0.08549307177890947,882.9909201373154,503.40121763315204,-379.5897025041633,-42.989083335662464,876.300464309418,-42.55381137680155,882.9909201373154,503.40121763315204,-379.5897025041633,-42.989083335662464,876.300464309418,-42.55381137680155,0.02452752555936987,0.013983367156476446,-0.010544158402893425,-42.989083335662464,0.0243416795641505,-42.55381137680155,0.02452752555936987,0.013983367156476446,-0.010544158402893425,-42.989083335662464,0.0243416795641505,-42.55381137680155,0.8783391592488603,1.0654523567580674,0.18711319750920707,21.30306904103227,1.4909957684634372,-28.54088661458231,0.008783391592488603,0.010654523567580674,0.0018711319750920712,21.303069041032273,0.014909957684634371,-28.54088661458231,0.011545486466153802,0.0008993748059183003,-0.010646111660235501,-92.21016101352798,0.004854186327141089,-81.47218204440054,0.541048792723113,1.039669924637294,0.498621131914181,92.15825607975347,1.201371026921282,-13.459713831985335,17.0,58.0,41.0,241.1764705882353,167.0,1023.0,856.0,512.5748502994012,13.0,331.0,318.0,2446.153846153846,0.00232,0.002088
T09,42,0.004,50.0,150.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,1.0,50.0,50.0,50.0,1.0,1.0,0.9012718289042098,0.9541916868661139,0.052919857961904126,5.8716866837217685,0.9357528759397921,1.9704786809020942,0.11728840082793318,0.11712197804396296,-0.00016642278397022148,-0.14189193713568524,0.13976034472876997,-16.19799001550892,88.0,96.0,8.0,9.090909090909092,93.0,3.225806451612903,87441.88160522314,86149.53529064883,-1292.3463145743153,-1.4779488854195928,87209.92201030577,-1.215901465353495,27470.212991424643,26627.31141143561,-842.901579989033,-3.068420256705549,21747.443070913818,22.438814184313866,44958.58931246968,43857.218469565814,-1101.370842903867,-2.4497451093252867,39189.42747297483,11.910842534788014,0.7630614719840179,0.7396475392065447,-0.023413932777473168,-3.0684202567055525,0.6040956408587171,22.438814184313863,1.2488497031241579,1.2182560685990504,-0.030593634525107438,-2.449745109325288,1.0885952075826342,11.910842534788015,28.963769568415408,24.932552121245116,-4.031217447170292,-13.918138098869143,28.105909664726678,-11.290712812132071,0.2896376956841541,0.24932552121245116,-0.04031217447170293,-13.918138098869148,0.2810590966472668,-11.29071281213208,0.7365968775797249,0.758626981968015,0.022030104388290117,2.990795244839428,0.8893852539876391,-14.702095794073216,0.9406039010907945,3.9886236722852435,3.048019771194449,324.0492376929053,2.736851811904913,45.73765575963239,11.0,1.0,-10.0,-90.9090909090909,825.0,3600.0,2775.0,336.3636363636364,640.0,1237.0,597.0,93.28125,4e-05,3.6e-05
