trial_id,trial_seed,planner_seed,radiation_anchor_x_m,radiation_anchor_y_m,radiation_positions_m,scenario,scenario_type,planner,radiation_quantity,radiation_rate_unit,radiation_dose_unit,sar_likelihood_score,sar_time_discounted_score,survivors_found,route_distance_m,uav_excess_exposure_distance_integral,uav_total_exposure_distance_integral,uav_cumulative_excess_dose,uav_cumulative_total_dose,survivor_total_pre_discovery_dose,survivor_mean_pre_discovery_dose,survivor_median_pre_discovery_dose,survivor_p95_pre_discovery_dose,survivor_max_pre_discovery_dose,radiation_episodes,radiation_steps,radiation_priority_decisions,sar_likelihood_score_relative_change_percent_vs_original,sar_time_discounted_score_relative_change_percent_vs_original,survivors_found_relative_change_percent_vs_original,route_distance_relative_change_percent_vs_original,uav_excess_exposure_distance_integral_relative_change_percent_vs_original,uav_total_exposure_distance_integral_relative_change_percent_vs_original,survivor_total_pre_discovery_dose_relative_change_percent_vs_original,survivor_mean_pre_discovery_dose_relative_change_percent_vs_original,survivor_p95_pre_discovery_dose_relative_change_percent_vs_original,survivor_max_pre_discovery_dose_relative_change_percent_vs_original
2,203,42,523308.05215677666,5696787.460040917,"[[523178.05215677666, 5696597.460040917]]",single_point_formal_first_run,point_only,Original,synthetic_gamma_dose_rate,uSv/h,uSv,0.9357528759397921,0.13976034472876997,94,87209.92201030577,35871.55326089046,53313.53766295162,0.996432035024735,1.480931601748656,39.0263766680292,0.390263766680292,0.09204565154172664,1.4739335084811644,12.796521614506052,0,0,0,,,,,,,,,,
2,203,42,523308.05215677666,5696787.460040917,"[[523178.05215677666, 5696597.460040917]]",single_point_formal_first_run,point_only,Radiation-aware,synthetic_gamma_dose_rate,uSv/h,uSv,0.8842717603519514,0.12172442270567517,87,86795.70844792396,32669.104334431104,50028.246024016,0.907475120400864,1.389673500667111,21.115257095609806,0.21115257095609807,0.1191746516251711,0.5860530620780878,0.7429383607891351,16,792,426,-5.501571719577917,-12.904892341312367,-7.446808510638298,-0.4749615099218517,-8.927544628938271,-6.162209042861203,-45.8949077563031,-45.894907756303084,-60.23883989977306,-94.1942163412052
2,203,42,523112.81982442475,5696901.50751094,"[[522982.81982442475, 5696711.50751094], [523332.81982442475, 5697061.50751094], [522842.81982442475, 5697131.50751094]]",final_three_point_stress_scenario,multi_point,Original,synthetic_gamma_dose_rate,uSv/h,uSv,0.9357528759397921,0.13976034472876997,94,87209.92201030577,94749.59571430433,112191.58011636647,2.6319332142862315,3.1164327810101797,56.16817308356244,0.5616817308356244,0.25236837467702006,2.0250860687510004,5.1827263481564385,0,0,0,,,,,,,,,,
2,203,42,523112.81982442475,5696901.50751094,"[[522982.81982442475, 5696711.50751094], [523332.81982442475, 5697061.50751094], [522842.81982442475, 5697131.50751094]]",final_three_point_stress_scenario,multi_point,Radiation-aware,synthetic_gamma_dose_rate,uSv/h,uSv,0.9174973269697569,0.10630763873102506,94,86679.72865049013,105768.71263433818,123104.65836443783,2.938019795398283,3.419573843456606,63.306028390841405,0.6330602839084141,0.5194314660321242,1.628732483491098,3.392210618129621,1,3600,1168,-1.9508942413562735,-23.935763798140236,0.0,-0.6079507326620387,11.629724472133333,9.727181163463582,12.708006893262915,12.708006893262917,-19.572184677778115,-34.54775748798171
2,203,42,523235.665751486,5697196.964651983,"[[523235.665751486, 5697196.964651983]]",final_uniform_cs137_surface,surface_only,Original,collision_air_kerma_rate,uGy/h,uGy,0.9357528759397921,0.13976034472876997,94,87209.92201030577,472.25961049071293,472.25961049071293,0.013118322513630916,0.013118322513630916,5.828430344100245,0.05828430344100245,0.0,0.2098276184512527,2.9135251527581465,0,0,0,,,,,,,,,,
2,203,42,523235.665751486,5697196.964651983,"[[523235.665751486, 5697196.964651983]]",final_uniform_cs137_surface,surface_only,Radiation-aware,collision_air_kerma_rate,uGy/h,uGy,0.8993855557108021,0.13971093486330774,87,86439.48478430451,392.1035273858168,392.1035273858168,0.010891764649606022,0.010891764649606022,1.8818519458216416,0.018818519458216415,0.0,0.17746814475185183,0.3065661566853579,7,71,51,-3.8864235594751038,-0.03535327961455635,-7.446808510638298,-0.8834284084214826,-16.97288553251632,-16.97288553251632,-67.71254291944103,-67.71254291944103,-15.42193250738279,-89.47782700982893
