step_index,mode_before,mode_after,x_m,y_m,sar_row,sar_col,step_distance_m,total_distance_m,measurement_excess,measurement_quantity,measurement_unit,platform_altitude_m,value_reference_height_m,estimator_updated_cells,estimator_update_time_s,hazard_active,hazard_transition,hazard_episode_index,entry_threshold_current,exit_threshold_current,normal_route_interrupted,mode_transition_reason,radiation_planning_time_s,continuation_planning_time_s
35,NORMAL,NORMAL,522620.9204974669,5696644.290406497,13,12,20.0,890.5382386916237,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00032479999936185777,False,,1,0.1,0.09000000000000001,False,,,
36,NORMAL,NORMAL,522640.9204974669,5696664.290406497,14,13,28.284271247461902,918.8225099390856,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003330000035930425,False,,1,0.1,0.09000000000000001,False,,,
37,NORMAL,NORMAL,522640.9204974669,5696684.290406497,15,13,20.0,938.8225099390856,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003369000041857362,False,,1,0.1,0.09000000000000001,False,,,
38,NORMAL,NORMAL,522640.9204974669,5696704.290406497,16,13,20.0,958.8225099390856,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003274999908171594,False,,1,0.1,0.09000000000000001,False,,,
39,NORMAL,NORMAL,522660.9204974669,5696724.290406497,17,14,28.284271247461902,987.1067811865476,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003231000155210495,False,,1,0.1,0.09000000000000001,False,,,
40,NORMAL,NORMAL,522660.9204974669,5696744.290406497,18,14,20.0,1007.1067811865476,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003215000033378601,False,,1,0.1,0.09000000000000001,False,,,
41,NORMAL,NORMAL,522660.9204974669,5696764.290406497,19,14,20.0,1027.1067811865476,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003291000030003488,False,,1,0.1,0.09000000000000001,False,,,
42,NORMAL,NORMAL,522660.9204974669,5696784.290406497,20,14,20.0,1047.1067811865476,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003324999997857958,False,,1,0.1,0.09000000000000001,False,,,
43,NORMAL,NORMAL,522660.9204974669,5696804.290406497,21,14,20.0,1067.1067811865476,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003200999926775694,False,,1,0.1,0.09000000000000001,False,,,
44,NORMAL,NORMAL,522660.9204974669,5696824.290406497,22,14,20.0,1087.1067811865476,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003237999917473644,False,,1,0.1,0.09000000000000001,False,,,
45,NORMAL,NORMAL,522640.9204974669,5696844.290406497,23,13,28.284271247461902,1115.3910524340095,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003406000032555312,False,,1,0.1,0.09000000000000001,False,,,
46,NORMAL,NORMAL,522640.9204974669,5696864.290406497,24,13,20.0,1135.3910524340095,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00033749997965060174,False,,1,0.1,0.09000000000000001,False,,,
47,NORMAL,NORMAL,522620.9204974669,5696884.290406497,25,12,28.284271247461902,1163.6753236814714,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003512999974191189,False,,1,0.1,0.09000000000000001,False,,,
