step_index,x_m,y_m,platform_altitude_m,value_reference_height_m,value,quantity,unit,sampling_contract
836,523000.920497467,5696424.290406497,50.0,1.0,0.142725979322666,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
837,523020.920497467,5696424.290406497,50.0,1.0,0.15559720871609672,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
838,523020.920497467,5696404.290406497,50.0,1.0,0.14817144085704442,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
839,523020.920497467,5696384.290406497,50.0,1.0,0.14078504291630517,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
840,523000.920497467,5696384.290406497,50.0,1.0,0.13016410317156113,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
841,523020.920497467,5696384.290406497,50.0,1.0,0.14078504291630517,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
842,523040.920497467,5696384.290406497,50.0,1.0,0.15254494857889062,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
843,523020.920497467,5696384.290406497,50.0,1.0,0.14078504291630517,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
844,523000.920497467,5696404.290406497,50.0,1.0,0.13645317501017673,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
845,523000.920497467,5696384.290406497,50.0,1.0,0.13016410317156113,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
846,522980.9204974669,5696384.290406497,50.0,1.0,0.12056629363568516,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
847,522960.9204974669,5696404.290406497,50.0,1.0,0.11650006598861251,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
848,522940.9204974669,5696384.290406497,50.0,1.0,0.10402193618037031,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
849,522960.9204974669,5696404.290406497,50.0,1.0,0.11650006598861251,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
850,522940.9204974669,5696404.290406497,50.0,1.0,0.10799989179766334,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
851,522960.9204974669,5696424.290406497,50.0,1.0,0.1210419620198609,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
852,522980.9204974669,5696444.290406497,50.0,1.0,0.13646424252429146,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
853,523000.920497467,5696464.290406497,50.0,1.0,0.1548405601357824,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
854,523020.920497467,5696464.290406497,50.0,1.0,0.17010639543923284,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
855,523000.920497467,5696464.290406497,50.0,1.0,0.1548405601357824,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
856,522980.9204974669,5696484.290406497,50.0,1.0,0.1461187176550653,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
857,522960.9204974669,5696464.290406497,50.0,1.0,0.12964416223271724,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
858,522960.9204974669,5696484.290406497,50.0,1.0,0.13355891275137238,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
859,522980.9204974669,5696464.290406497,50.0,1.0,0.1414459455036124,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
860,522960.9204974669,5696444.290406497,50.0,1.0,0.12544675734626975,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
861,522960.9204974669,5696424.290406497,50.0,1.0,0.1210419620198609,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
862,522960.9204974669,5696404.290406497,50.0,1.0,0.11650006598861251,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
863,522940.9204974669,5696384.290406497,50.0,1.0,0.10402193618037031,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
864,522940.9204974669,5696404.290406497,50.0,1.0,0.10799989179766334,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
865,522920.9204974669,5696384.290406497,50.0,1.0,0.09689040580144176,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
866,522940.9204974669,5696404.290406497,50.0,1.0,0.10799989179766334,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
867,522920.9204974669,5696404.290406497,50.0,1.0,0.10033259304799774,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
868,522900.9204974669,5696424.290406497,50.0,1.0,0.0962988038784543,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
869,522920.9204974669,5696404.290406497,50.0,1.0,0.10033259304799774,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
870,522920.9204974669,5696384.290406497,50.0,1.0,0.09689040580144176,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
871,522900.9204974669,5696384.290406497,50.0,1.0,0.09041164814619645,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
872,522900.9204974669,5696404.290406497,50.0,1.0,0.09340178625471157,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
873,522880.9204974669,5696424.290406497,50.0,1.0,0.08963844650140507,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
874,522900.9204974669,5696404.290406497,50.0,1.0,0.09340178625471157,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
875,522920.9204974669,5696384.290406497,50.0,1.0,0.09689040580144176,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
876,522940.9204974669,5696404.290406497,50.0,1.0,0.10799989179766334,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
877,522940.9204974669,5696424.290406497,50.0,1.0,0.11189211619416511,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
878,522920.9204974669,5696424.290406497,50.0,1.0,0.10368321599481434,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
879,522920.9204974669,5696404.290406497,50.0,1.0,0.10033259304799774,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
880,522940.9204974669,5696384.290406497,50.0,1.0,0.10402193618037031,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
881,522920.9204974669,5696404.290406497,50.0,1.0,0.10033259304799774,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
882,522940.9204974669,5696404.290406497,50.0,1.0,0.10799989179766334,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
883,522940.9204974669,5696384.290406497,50.0,1.0,0.10402193618037031,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
884,522920.9204974669,5696384.290406497,50.0,1.0,0.09689040580144176,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
885,522900.9204974669,5696404.290406497,50.0,1.0,0.09340178625471157,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
886,522900.9204974669,5696424.290406497,50.0,1.0,0.0962988038784543,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
887,522900.9204974669,5696404.290406497,50.0,1.0,0.09340178625471157,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
888,522880.9204974669,5696404.290406497,50.0,1.0,0.08712307250624646,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
889,522900.9204974669,5696384.290406497,50.0,1.0,0.09041164814619645,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
890,522920.9204974669,5696384.290406497,50.0,1.0,0.09689040580144176,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
891,522920.9204974669,5696404.290406497,50.0,1.0,0.10033259304799774,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
892,522940.9204974669,5696384.290406497,50.0,1.0,0.10402193618037031,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
893,522960.9204974669,5696384.290406497,50.0,1.0,0.11188467542784564,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
894,522980.9204974669,5696404.290406497,50.0,1.0,0.12594293928367484,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
895,522980.9204974669,5696384.290406497,50.0,1.0,0.12056629363568516,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
896,522960.9204974669,5696384.290406497,50.0,1.0,0.11188467542784564,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
897,522980.9204974669,5696404.290406497,50.0,1.0,0.12594293928367484,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
898,523000.920497467,5696404.290406497,50.0,1.0,0.13645317501017673,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
899,522980.9204974669,5696384.290406497,50.0,1.0,0.12056629363568516,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
900,522960.9204974669,5696404.290406497,50.0,1.0,0.11650006598861251,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
901,522980.9204974669,5696404.290406497,50.0,1.0,0.12594293928367484,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
902,523000.920497467,5696384.290406497,50.0,1.0,0.13016410317156113,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
903,522980.9204974669,5696404.290406497,50.0,1.0,0.12594293928367484,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
904,522960.9204974669,5696424.290406497,50.0,1.0,0.1210419620198609,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
905,522980.9204974669,5696404.290406497,50.0,1.0,0.12594293928367484,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
906,522980.9204974669,5696424.290406497,50.0,1.0,0.13126778519605647,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
907,522960.9204974669,5696424.290406497,50.0,1.0,0.1210419620198609,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
908,522980.9204974669,5696444.290406497,50.0,1.0,0.13646424252429146,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
909,522960.9204974669,5696424.290406497,50.0,1.0,0.1210419620198609,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
910,522980.9204974669,5696404.290406497,50.0,1.0,0.12594293928367484,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
911,522960.9204974669,5696424.290406497,50.0,1.0,0.1210419620198609,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
912,522980.9204974669,5696444.290406497,50.0,1.0,0.13646424252429146,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
913,522980.9204974669,5696424.290406497,50.0,1.0,0.13126778519605647,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
914,523000.920497467,5696444.290406497,50.0,1.0,0.14889051547470517,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
915,523000.920497467,5696424.290406497,50.0,1.0,0.142725979322666,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
916,522980.9204974669,5696424.290406497,50.0,1.0,0.13126778519605647,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
917,523000.920497467,5696404.290406497,50.0,1.0,0.13645317501017673,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
918,522980.9204974669,5696404.290406497,50.0,1.0,0.12594293928367484,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
919,523000.920497467,5696424.290406497,50.0,1.0,0.142725979322666,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
920,522980.9204974669,5696444.290406497,50.0,1.0,0.13646424252429146,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
921,522980.9204974669,5696464.290406497,50.0,1.0,0.1414459455036124,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
922,523000.920497467,5696444.290406497,50.0,1.0,0.14889051547470517,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
923,523020.920497467,5696464.290406497,50.0,1.0,0.17010639543923284,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
924,523000.920497467,5696464.290406497,50.0,1.0,0.1548405601357824,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
925,522980.9204974669,5696484.290406497,50.0,1.0,0.1461187176550653,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
926,522960.9204974669,5696504.290406497,50.0,1.0,0.13711319296167634,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
927,522940.9204974669,5696524.290406497,50.0,1.0,0.12809447048309974,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
928,522920.9204974669,5696544.290406497,50.0,1.0,0.11927150503039569,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
929,522900.9204974669,5696524.290406497,50.0,1.0,0.1080625109467484,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
930,522880.9204974669,5696504.290406497,50.0,1.0,0.09815879765968916,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
931,522900.9204974669,5696504.290406497,50.0,1.0,0.10620230558349858,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
932,522880.9204974669,5696504.290406497,50.0,1.0,0.09815879765968916,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
933,522860.9204974669,5696524.290406497,50.0,1.0,0.09234405135835594,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
934,522840.9204974669,5696544.290406497,50.0,1.0,0.0866959671748877,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
935,522820.9204974669,5696524.290406497,50.0,1.0,0.07979424131553242,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
936,522840.9204974669,5696544.290406497,50.0,1.0,0.0866959671748877,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
937,522860.9204974669,5696564.290406497,50.0,1.0,0.094331692489045,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
938,522860.9204974669,5696584.290406497,50.0,1.0,0.09492346713182748,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
939,522840.9204974669,5696584.290406497,50.0,1.0,0.08794776854528319,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
940,522860.9204974669,5696584.290406497,50.0,1.0,0.09492346713182748,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
941,522860.9204974669,5696564.290406497,50.0,1.0,0.094331692489045,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
942,522880.9204974669,5696544.290406497,50.0,1.0,0.10105708663404667,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
943,522880.9204974669,5696564.290406497,50.0,1.0,0.10206884676417971,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
944,522860.9204974669,5696584.290406497,50.0,1.0,0.09492346713182748,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
945,522860.9204974669,5696564.290406497,50.0,1.0,0.094331692489045,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
946,522880.9204974669,5696564.290406497,50.0,1.0,0.10206884676417971,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
947,522880.9204974669,5696584.290406497,50.0,1.0,0.10276203476370066,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
948,522860.9204974669,5696564.290406497,50.0,1.0,0.094331692489045,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
949,522840.9204974669,5696544.290406497,50.0,1.0,0.0866959671748877,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
950,522820.9204974669,5696544.290406497,50.0,1.0,0.08063121786128447,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
951,522800.9204974669,5696564.290406497,50.0,1.0,0.07573670031801966,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
952,522820.9204974669,5696544.290406497,50.0,1.0,0.08063121786128447,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
953,522820.9204974669,5696564.290406497,50.0,1.0,0.08127401288003927,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
954,522820.9204974669,5696584.290406497,50.0,1.0,0.08171291485900378,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
955,522840.9204974669,5696584.290406497,50.0,1.0,0.08794776854528319,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
956,522820.9204974669,5696584.290406497,50.0,1.0,0.08171291485900378,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
957,522800.9204974669,5696564.290406497,50.0,1.0,0.07573670031801966,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
958,522800.9204974669,5696584.290406497,50.0,1.0,0.07611769343711744,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
959,522820.9204974669,5696604.290406497,50.0,1.0,0.08194115877916802,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
960,522800.9204974669,5696604.290406497,50.0,1.0,0.07631571204084309,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
961,522820.9204974669,5696604.290406497,50.0,1.0,0.08194115877916802,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
962,522820.9204974669,5696624.290406497,50.0,1.0,0.0819551833276439,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
963,522800.9204974669,5696644.290406497,50.0,1.0,0.07615401044113079,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
964,522800.9204974669,5696624.290406497,50.0,1.0,0.0763278769117241,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
965,522780.9204974669,5696644.290406497,50.0,1.0,0.07110925423616649,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
966,522800.9204974669,5696664.290406497,50.0,1.0,0.07579664307538259,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
967,522780.9204974669,5696684.290406497,50.0,1.0,0.07032996490145965,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
968,522780.9204974669,5696704.290406497,50.0,1.0,0.06971263445933995,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
969,522780.9204974669,5696724.290406497,50.0,1.0,0.06895356365226751,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
970,522780.9204974669,5696744.290406497,50.0,1.0,0.06806228243495832,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
971,522760.9204974669,5696764.290406497,50.0,1.0,0.06298054422700106,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
972,522780.9204974669,5696784.290406497,50.0,1.0,0.06592718983357077,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
973,522760.9204974669,5696784.290406497,50.0,1.0,0.06198924374640696,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
974,522760.9204974669,5696804.290406497,50.0,1.0,0.06090971379297483,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
975,522740.9204974669,5696804.290406497,50.0,1.0,0.05742728640904149,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
976,522720.9204974669,5696824.290406497,50.0,1.0,0.05330825999926414,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
977,522700.9204974669,5696844.290406497,50.0,1.0,0.04958272906451633,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
978,522700.9204974669,5696864.290406497,50.0,1.0,0.0486612685685697,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
979,522720.9204974669,5696864.290406497,50.0,1.0,0.05130667263857558,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
980,522740.9204974669,5696864.290406497,50.0,1.0,0.054162203352210336,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
981,522760.9204974669,5696844.290406497,50.0,1.0,0.058528936800477105,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
982,522740.9204974669,5696864.290406497,50.0,1.0,0.054162203352210336,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
983,522740.9204974669,5696844.290406497,50.0,1.0,0.055306222215621925,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
984,522760.9204974669,5696824.290406497,50.0,1.0,0.05975266875929386,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
985,522780.9204974669,5696804.290406497,50.0,1.0,0.06470749564056799,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
986,522800.9204974669,5696784.290406497,50.0,1.0,0.07024116404246061,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
987,522820.9204974669,5696764.290406497,50.0,1.0,0.07643406302819877,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
988,522820.9204974669,5696744.290406497,50.0,1.0,0.07775287672297099,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
989,522800.9204974669,5696724.290406497,50.0,1.0,0.07368691067131766,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
990,522780.9204974669,5696744.290406497,50.0,1.0,0.06806228243495832,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
991,522760.9204974669,5696744.290406497,50.0,1.0,0.0638732439885698,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
992,522780.9204974669,5696764.290406497,50.0,1.0,0.06704957827156915,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
993,522780.9204974669,5696744.290406497,50.0,1.0,0.06806228243495832,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
994,522760.9204974669,5696764.290406497,50.0,1.0,0.06298054422700106,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
995,522760.9204974669,5696744.290406497,50.0,1.0,0.0638732439885698,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
996,522780.9204974669,5696744.290406497,50.0,1.0,0.06806228243495832,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
997,522760.9204974669,5696744.290406497,50.0,1.0,0.0638732439885698,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
998,522740.9204974669,5696744.290406497,50.0,1.0,0.060054324726592,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
999,522720.9204974669,5696764.290406497,50.0,1.0,0.05586253838386673,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1000,522720.9204974669,5696784.290406497,50.0,1.0,0.05508125770591776,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1001,522740.9204974669,5696764.290406497,50.0,1.0,0.059264521136375536,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1002,522740.9204974669,5696784.290406497,50.0,1.0,0.05838593252365665,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1003,522740.9204974669,5696764.290406497,50.0,1.0,0.059264521136375536,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1004,522760.9204974669,5696744.290406497,50.0,1.0,0.0638732439885698,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
1005,522780.9204974669,5696724.290406497,50.0,1.0,0.06895356365226751,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
