test_id,seed,planner_seed,Y,sigma_m,influence_radius_m,scenario,scenario_id,scenario_type,radiation_quantity,radiation_rate_unit,radiation_dose_unit,radiation_positions_m,original_sar_likelihood_score,aware_sar_likelihood_score,delta_sar_likelihood_score,delta_percent_sar_likelihood_score,original_sar_time_discounted_score,aware_sar_time_discounted_score,delta_sar_time_discounted_score,delta_percent_sar_time_discounted_score,original_survivors_found,aware_survivors_found,delta_survivors_found,delta_percent_survivors_found,original_route_distance_m,aware_route_distance_m,delta_route_distance_m,delta_percent_route_distance_m,original_survivor_total_pre_discovery_dose,aware_survivor_total_pre_discovery_dose,delta_survivor_total_pre_discovery_dose,delta_percent_survivor_total_pre_discovery_dose,original_survivor_mean_pre_discovery_dose,aware_survivor_mean_pre_discovery_dose,delta_survivor_mean_pre_discovery_dose,delta_percent_survivor_mean_pre_discovery_dose,original_survivor_p95_pre_discovery_dose,aware_survivor_p95_pre_discovery_dose,delta_survivor_p95_pre_discovery_dose,delta_percent_survivor_p95_pre_discovery_dose,original_survivor_max_pre_discovery_dose,aware_survivor_max_pre_discovery_dose,delta_survivor_max_pre_discovery_dose,delta_percent_survivor_max_pre_discovery_dose,original_uav_cumulative_excess_dose,aware_uav_cumulative_excess_dose,delta_uav_cumulative_excess_dose,delta_percent_uav_cumulative_excess_dose,original_uav_cumulative_total_dose,aware_uav_cumulative_total_dose,delta_uav_cumulative_total_dose,delta_percent_uav_cumulative_total_dose,radiation_episodes,radiation_steps,radiation_priority_decisions,final_entry_threshold,final_exit_threshold
seed_1201_Y_0p01,1201,42,0.01,40.0,120.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522774.7734035007, 5696421.98675072]]",0.9357528759397921,0.8998519134305077,-0.03590096250928432,-3.836585858550356,0.13976034472876997,0.12277943200852029,-0.01698091272024968,-12.150022063271374,93.0,91.0,-2.0,-2.150537634408602,87209.92201030577,86903.40397411355,-306.5180361922248,-0.35147151737620286,26.502728929931603,19.557234487612256,-6.945494442319347,-26.206714262074566,0.265027289299316,0.19557234487612254,-0.06945494442319347,-26.206714262074566,0.7499771458365835,0.533645247930882,-0.2163318979057015,-28.845132029241757,4.585097136465885,1.3952737207496866,-3.1898234157161984,-69.56937488514933,0.28032879090322943,0.469536845751085,0.18920805484785558,67.49504902376258,0.764828357627163,0.9523335344961585,0.1875051768689956,24.515981265485486,1.0,3600.0,1141.0,0.0001,9e-05
seed_1201_Y_0p01,1201,42,0.01,40.0,120.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522542.02151628234, 5696678.048913099], [522892.02151628234, 5697028.048913099], [522402.02151628234, 5697098.048913099]]",0.9357528759397921,0.8713150204702165,-0.06443785546957559,-6.886204373655767,0.13976034472876997,0.10020538455947808,-0.039554960169291886,-28.301990987540414,93.0,84.0,-9.0,-9.67741935483871,87209.92201030577,86712.86573541604,-497.0562748897355,-0.5699538119424041,67.80723185907557,70.88537391023226,3.0781420511566893,4.539548314778609,0.6780723185907557,0.7088537391023226,0.03078142051156696,4.539548314778619,2.637057219754307,1.0393888397616367,-1.5976683799926705,-60.58527543598482,11.986385919817058,8.464447068981553,-3.5219388508355056,-29.382825435419146,1.7478936966326992,2.203415205169244,0.4555215085365447,26.061167759464013,2.2323932633566015,2.6851533481437584,0.4527600847871569,20.28137659340505,1.0,3600.0,1120.0,0.0001,9e-05
seed_1201_Y_0p01,1201,42,0.01,40.0,120.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[523000.5520466028, 5697078.844923517]]",0.9357528759397921,0.9277084284840045,-0.008044447455787584,-0.8596764875243812,0.13976034472876997,0.09724016569462716,-0.042520179034142805,-30.423636344530234,93.0,90.0,-3.0,-3.225806451612903,87209.92201030577,87930.65360883895,720.7315985331807,0.8264330272512,2.787828718218443,4.849045625710046,2.0612169074916027,73.936282169043,0.027878287182184432,0.04849045625710046,0.020612169074916028,73.936282169043,0.017486426302886302,0.001671766942694461,-0.01581465936019184,-90.43963063843113,2.34044916656011,4.255578068044922,1.9151289014848114,81.8274085525038,0.023613856027922073,0.00824340034447956,-0.015370455683442514,-65.0908333872613,0.023613856027922073,0.00824340034447956,-0.015370455683442514,-65.0908333872613,40.0,610.0,349.0,0.0041,0.0036900000000000006
seed_1201_Y_0p02,1201,42,0.02,40.0,120.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522774.7734035007, 5696421.98675072]]",0.9357528759397921,0.8998519134305077,-0.03590096250928432,-3.836585858550356,0.13976034472876997,0.12277943200852029,-0.01698091272024968,-12.150022063271374,93.0,91.0,-2.0,-2.150537634408602,87209.92201030577,86903.40397411355,-306.5180361922248,-0.35147151737620286,26.502728929931603,19.557234487612256,-6.945494442319347,-26.206714262074566,0.265027289299316,0.19557234487612254,-0.06945494442319347,-26.206714262074566,0.7499771458365835,0.533645247930882,-0.2163318979057015,-28.845132029241757,4.585097136465885,1.3952737207496866,-3.1898234157161984,-69.56937488514933,0.28032879090322943,0.469536845751085,0.18920805484785558,67.49504902376258,0.764828357627163,0.9523335344961585,0.1875051768689956,24.515981265485486,1.0,3600.0,1141.0,0.0002,0.00018
seed_1201_Y_0p02,1201,42,0.02,40.0,120.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522542.02151628234, 5696678.048913099], [522892.02151628234, 5697028.048913099], [522402.02151628234, 5697098.048913099]]",0.9357528759397921,0.8713150204702165,-0.06443785546957559,-6.886204373655767,0.13976034472876997,0.10020538455947808,-0.039554960169291886,-28.301990987540414,93.0,84.0,-9.0,-9.67741935483871,87209.92201030577,86712.86573541604,-497.0562748897355,-0.5699538119424041,67.80723185907557,70.88537391023226,3.0781420511566893,4.539548314778609,0.6780723185907557,0.7088537391023226,0.03078142051156696,4.539548314778619,2.637057219754307,1.0393888397616367,-1.5976683799926705,-60.58527543598482,11.986385919817058,8.464447068981553,-3.5219388508355056,-29.382825435419146,1.7478936966326992,2.203415205169244,0.4555215085365447,26.061167759464013,2.2323932633566015,2.6851533481437584,0.4527600847871569,20.28137659340505,1.0,3600.0,1120.0,0.0002,0.00018
seed_1201_Y_0p02,1201,42,0.02,40.0,120.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[523000.5520466028, 5697078.844923517]]",0.9357528759397921,0.9364911592542505,0.0007382833144584655,0.07889725305059793,0.13976034472876997,0.09705286115539748,-0.04270748357337249,-30.557654716904157,93.0,92.0,-1.0,-1.075268817204301,87209.92201030577,87135.36356908815,-74.55844121762493,-0.08549307177320284,2.787828718218443,4.9669185901366575,2.1790898719182143,78.16441009011335,0.027878287182184432,0.049669185901366576,0.021790898719182144,78.16441009011335,0.017486426302886302,0.0016214088421380533,-0.015865017460748247,-90.72761458485988,2.34044916656011,4.2170884320420585,1.8766392654819484,80.18286798512914,0.023613856027922073,0.007894264531666698,-0.015719591496255375,-66.56935435562845,0.023613856027922073,0.007894264531666698,-0.015719591496255375,-66.56935435562845,25.0,555.0,307.0,0.005200000000000001,0.004680000000000001
seed_1201_Y_0p05,1201,42,0.05,40.0,120.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522774.7734035007, 5696421.98675072]]",0.9357528759397921,0.8998519134305077,-0.03590096250928432,-3.836585858550356,0.13976034472876997,0.12277943200852029,-0.01698091272024968,-12.150022063271374,93.0,91.0,-2.0,-2.150537634408602,87209.92201030577,86903.40397411355,-306.5180361922248,-0.35147151737620286,26.502728929931603,19.557234487612256,-6.945494442319347,-26.206714262074566,0.265027289299316,0.19557234487612254,-0.06945494442319347,-26.206714262074566,0.7499771458365835,0.533645247930882,-0.2163318979057015,-28.845132029241757,4.585097136465885,1.3952737207496866,-3.1898234157161984,-69.56937488514933,0.28032879090322943,0.469536845751085,0.18920805484785558,67.49504902376258,0.764828357627163,0.9523335344961585,0.1875051768689956,24.515981265485486,1.0,3600.0,1141.0,0.0005,0.00045000000000000004
seed_1201_Y_0p05,1201,42,0.05,40.0,120.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522542.02151628234, 5696678.048913099], [522892.02151628234, 5697028.048913099], [522402.02151628234, 5697098.048913099]]",0.9357528759397921,0.8713150204702165,-0.06443785546957559,-6.886204373655767,0.13976034472876997,0.10020538455947808,-0.039554960169291886,-28.301990987540414,93.0,84.0,-9.0,-9.67741935483871,87209.92201030577,86712.86573541604,-497.0562748897355,-0.5699538119424041,67.80723185907557,70.88537391023226,3.0781420511566893,4.539548314778609,0.6780723185907557,0.7088537391023226,0.03078142051156696,4.539548314778619,2.637057219754307,1.0393888397616367,-1.5976683799926705,-60.58527543598482,11.986385919817058,8.464447068981553,-3.5219388508355056,-29.382825435419146,1.7478936966326992,2.203415205169244,0.4555215085365447,26.061167759464013,2.2323932633566015,2.6851533481437584,0.4527600847871569,20.28137659340505,1.0,3600.0,1120.0,0.0005,0.00045000000000000004
seed_1201_Y_0p05,1201,42,0.05,40.0,120.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[523000.5520466028, 5697078.844923517]]",0.9357528759397921,0.9242465011015393,-0.011506374838252786,-1.2296382019341106,0.13976034472876997,0.0973714879413413,-0.042388856787428666,-30.329673892613712,93.0,92.0,-1.0,-1.075268817204301,87209.92201030577,87839.52662505525,629.6046147494781,0.7219414949999341,2.787828718218443,3.530996274360193,0.7431675561417497,26.657575886393392,0.027878287182184432,0.03530996274360193,0.007431675561417498,26.657575886393396,0.017486426302886302,0.0017552850116737317,-0.015731141291212572,-89.962014071543,2.34044916656011,2.9921546462377266,0.6517054796776165,27.845316573803853,0.023613856027922073,0.02365267686184954,3.8820833927467185e-05,0.16439853737383553,0.023613856027922073,0.02365267686184954,3.8820833927467185e-05,0.16439853737383553,39.0,767.0,273.0,0.02,0.018000000000000002
seed_1201_Y_0p2,1201,42,0.2,40.0,120.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522774.7734035007, 5696421.98675072]]",0.9357528759397921,0.8998519134305077,-0.03590096250928432,-3.836585858550356,0.13976034472876997,0.12277943200852029,-0.01698091272024968,-12.150022063271374,93.0,91.0,-2.0,-2.150537634408602,87209.92201030577,86903.40397411355,-306.5180361922248,-0.35147151737620286,26.502728929931603,19.557234487612256,-6.945494442319347,-26.206714262074566,0.265027289299316,0.19557234487612254,-0.06945494442319347,-26.206714262074566,0.7499771458365835,0.533645247930882,-0.2163318979057015,-28.845132029241757,4.585097136465885,1.3952737207496866,-3.1898234157161984,-69.56937488514933,0.28032879090322943,0.469536845751085,0.18920805484785558,67.49504902376258,0.764828357627163,0.9523335344961585,0.1875051768689956,24.515981265485486,1.0,3600.0,1141.0,0.002,0.0018000000000000002
seed_1201_Y_0p2,1201,42,0.2,40.0,120.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522542.02151628234, 5696678.048913099], [522892.02151628234, 5697028.048913099], [522402.02151628234, 5697098.048913099]]",0.9357528759397921,0.8713150204702165,-0.06443785546957559,-6.886204373655767,0.13976034472876997,0.10020538455947808,-0.039554960169291886,-28.301990987540414,93.0,84.0,-9.0,-9.67741935483871,87209.92201030577,86712.86573541604,-497.0562748897355,-0.5699538119424041,67.80723185907557,70.88537391023226,3.0781420511566893,4.539548314778609,0.6780723185907557,0.7088537391023226,0.03078142051156696,4.539548314778619,2.637057219754307,1.0393888397616367,-1.5976683799926705,-60.58527543598482,11.986385919817058,8.464447068981553,-3.5219388508355056,-29.382825435419146,1.7478936966326992,2.203415205169244,0.4555215085365447,26.061167759464013,2.2323932633566015,2.6851533481437584,0.4527600847871569,20.28137659340505,1.0,3600.0,1120.0,0.002,0.0018000000000000002
seed_1201_Y_0p2,1201,42,0.2,40.0,120.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[523000.5520466028, 5697078.844923517]]",0.9357528759397921,0.894750818919751,-0.041002057020041116,-4.381718515036576,0.13976034472876997,0.09705865735608203,-0.04270168737268794,-30.553507474211102,93.0,89.0,-4.0,-4.301075268817204,87209.92201030577,87764.9681838768,555.0461735710269,0.6364484232716502,2.787828718218443,1.542341363155053,-1.24548735506339,-44.67589227860872,0.027878287182184432,0.015423413631550531,-0.012454873550633901,-44.67589227860872,0.017486426302886302,0.0017555504314614493,-0.015730875871424854,-89.96049620972767,2.34044916656011,1.2966822482080946,-1.0437669183520155,-44.59686342541242,0.023613856027922073,0.017197770485357054,-0.006416085542565019,-27.170850601351823,0.023613856027922073,0.017197770485357054,-0.006416085542565019,-27.170850601351823,7.0,517.0,263.0,0.016,0.014400000000000001
seed_1307_Y_0p004,1307,42,0.004,40.0,120.0,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523119.9984256565, 5697041.974384405]]",0.9357528759397921,0.8001356764394076,-0.13561719950038442,-14.4928434619217,0.13976034472876997,0.0920549675104417,-0.047705377218328265,-34.13370030741489,93.0,83.0,-10.0,-10.75268817204301,87209.92201030577,86638.30729422801,-571.6147160777618,-0.6554468836816675,28.02627381692331,28.450314703749033,0.42404088682572194,1.5130120029358674,0.2802627381692331,0.28450314703749036,0.004240408868257273,1.5130120029358864,0.9432829628109707,0.6341910702899831,-0.30909189252098757,-32.7676746752531,1.8372955417898835,1.5692179630562824,-0.26807757873360116,-14.590879509370682,1.009776007107748,1.4033590447651993,0.3935830376574514,38.977261777567094,1.4942755738316795,1.8846829741775664,0.39040740034588683,26.126867572678645,1.0,3600.0,1045.0,4e-05,3.6e-05
seed_1307_Y_0p004,1307,42,0.004,40.0,120.0,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522760.851045587, 5696965.216508203], [523110.851045587, 5697315.216508203], [522620.851045587, 5697385.216508203]]",0.9357528759397921,0.9570771503377031,0.02132427439791107,2.278836105792862,0.13976034472876997,0.11402033889511687,-0.0257400058336531,-18.417245523833103,93.0,97.0,4.0,4.301075268817204,87209.92201030577,87325.9018077678,115.97979746203055,0.13298922277252465,69.80052034745421,69.4997554673051,-0.30076488014910296,-0.430892031537803,0.6980052034745421,0.694997554673051,-0.0030076488014910696,-0.4308920315378087,2.9076101984191447,1.4194098995542015,-1.4882002988649432,-51.18293709638491,9.553094128099557,2.3687865436345206,-7.184307584465037,-75.20398614447909,1.9445997421025434,3.581865198140716,1.6372654560381725,84.19549898057302,2.4290993088264554,4.067009097072773,1.6379097882463172,67.4286877565999,1.0,3600.0,1232.0,4e-05,3.6e-05
seed_1307_Y_0p004,1307,42,0.004,40.0,120.0,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522922.3476890204, 5697318.533927279]]",0.9357528759397921,0.7954587857709083,-0.14029409016888372,-14.99264322623471,0.13976034472876997,0.13966257924404882,-9.776548472115176e-05,-0.06995223495683503,93.0,81.0,-12.0,-12.903225806451612,87209.92201030577,87466.73441896014,256.8124086543685,0.29447613612591056,4.801156794327015,1.4524496334542758,-3.348707160872739,-69.74792335108756,0.04801156794327015,0.014524496334542758,-0.03348707160872739,-69.74792335108756,0.27827809265808284,0.05806105110796359,-0.22021704155011926,-79.1356011702644,2.5323491085318093,0.29994868463309377,-2.2324004238987154,-88.15531856873413,0.011971182244523175,0.0276570692322127,0.015685886987689523,131.03039171311445,0.011971182244523175,0.0276570692322127,0.015685886987689523,131.03039171311445,41.0,1767.0,316.0,0.0016400000000000002,0.001476
