test_id,seed,planner_seed,intensity_multiplier,independent_final_validation,Y,sigma_m,influence_radius_m,scenario,scenario_id,scenario_type,radiation_quantity,radiation_rate_unit,radiation_dose_unit,radiation_positions_m,background_rate,original_sar_likelihood_score,aware_sar_likelihood_score,delta_sar_likelihood_score,delta_percent_sar_likelihood_score,original_sar_time_discounted_score,aware_sar_time_discounted_score,delta_sar_time_discounted_score,delta_percent_sar_time_discounted_score,original_survivors_found,aware_survivors_found,delta_survivors_found,delta_percent_survivors_found,original_route_distance_m,aware_route_distance_m,delta_route_distance_m,delta_percent_route_distance_m,original_survivor_total_pre_discovery_dose,aware_survivor_total_pre_discovery_dose,delta_survivor_total_pre_discovery_dose,delta_percent_survivor_total_pre_discovery_dose,original_survivor_mean_pre_discovery_dose,aware_survivor_mean_pre_discovery_dose,delta_survivor_mean_pre_discovery_dose,delta_percent_survivor_mean_pre_discovery_dose,original_survivor_p95_pre_discovery_dose,aware_survivor_p95_pre_discovery_dose,delta_survivor_p95_pre_discovery_dose,delta_percent_survivor_p95_pre_discovery_dose,original_survivor_max_pre_discovery_dose,aware_survivor_max_pre_discovery_dose,delta_survivor_max_pre_discovery_dose,delta_percent_survivor_max_pre_discovery_dose,original_uav_cumulative_excess_dose,aware_uav_cumulative_excess_dose,delta_uav_cumulative_excess_dose,delta_percent_uav_cumulative_excess_dose,original_uav_cumulative_total_dose,aware_uav_cumulative_total_dose,delta_uav_cumulative_total_dose,delta_percent_uav_cumulative_total_dose,radiation_episodes,radiation_steps,radiation_priority_decisions
seed_761_intensity_0p5x,761,42,0.5,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522968.59460594965, 5696653.59253652]]",0.2,0.9357528759397921,0.9247451899887185,-0.011007686,-1.176345404,0.13976034472876997,0.1269580118278615,-0.012802333,-9.160204152,97,94,-3,-3.092783505,87209.92201030577,86572.03312,-637.8888861,-0.731440725,24.68323747470489,18.512205481492135,-6.171031993,-25.00090193,0.2468323747470489,0.18512205481492136,-0.06171032,-25.00090193,0.72224663,0.5203994612717812,-0.201847169,-27.94712507,6.117264314494868,0.6364527510145487,-5.480811563,-89.59579449,0.38729675022273635,0.39851483577737995,0.011218085554643598,2.896509084621035,0.8717963169466657,0.8794705753564868,0.007674258,0.8802811230837704,1,3600,1200
seed_761_intensity_0p5x,761,42,0.5,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522677.016936664, 5696712.749606486], [523027.016936664, 5697062.749606486], [522537.016936664, 5697132.749606486]]",0.2,0.9357528759397921,0.9321270381320244,-0.003625838,-0.387478137,0.13976034472876997,0.10115570074131969,-0.038604644,-27.62202974,97,89,-8,-8.24742268,87209.92201030577,86787.42418,-422.4978337,-0.48446074,35.48539572872538,39.497609883928085,4.012214155202706,11.306663129459832,0.3548539572872538,0.39497609883928086,0.040122142,11.30666312945984,1.0716682766369405,0.7137707375218966,-0.357897539,-33.39629874,5.282460018129104,3.3673777987601428,-1.915082219,-36.25360557,1.072222167141294,1.6118101648271033,0.5395879976858093,50.324271799419364,1.5567217338651909,2.093962521,0.5372407874988192,34.51103532581265,1,3600,1195
seed_761_intensity_0p5x,761,42,0.5,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[523123.7248677289, 5696867.280457138]]",0,0.9357528759397921,0.9223926106704539,-0.013360265,-1.427755726,0.13976034472876997,0.10992766467666217,-0.02983268,-21.34559707,97,94,-3,-3.092783505,87209.92201030577,87093.94221282261,-115.9797975,-0.132989223,0.27747008769870324,0.041530382,-0.235939706,-85.03248322,0.002774701,0.000415304,-0.002359397,-85.03248322,0.019909188,0.001127148,-0.01878204,-94.33855461,0.1289417798468458,0.015276492458329329,-0.113665287,-88.15241074,0.013080205953002485,0.005213427,-0.007866779,-60.14262584,0.013080205953002485,0.005213427,-0.007866779,-60.14262584,14,446,249
seed_761_intensity_1x,761,42,1,TRUE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522968.59460594965, 5696653.59253652]]",0.2,0.9357528759397921,0.6477196684829915,-0.288033207,-30.78090539,0.13976034472876997,0.12666136073777676,-0.013098984,-9.372461134,97,63,-34,-35.05154639,87209.92201030577,86472.62186930787,-737.300141,-0.845431488,38.60363811224806,32.218466941421525,-6.385171171,-16.54033527,0.3860363811224806,0.32218466941421525,-0.063851712,-16.54033527,1.0892110078961257,0.633775507,-0.455435501,-41.8133399,11.750029062265813,0.7578545150963134,-10.99217455,-93.55019029,0.7745935004454727,2.769221465553421,1.9946279651079484,257.5064165,1.2590930671693812,3.2496249203829315,1.9905318532135503,158.09251159555242,1,3600,821
seed_761_intensity_1x,761,42,1,TRUE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522677.016936664, 5696712.749606486], [523027.016936664, 5697062.749606486], [522537.016936664, 5697132.749606486]]",0.2,0.9357528759397921,0.849845834,-0.085907042,-9.180526585,0.13976034472876997,0.093022734,-0.046737611,-33.44125344,97,85,-12,-12.37113402,87209.92201030577,86572.03312428002,-637.888886,-0.731440725,60.207954620289065,86.24654189,26.03858726886883,43.24775261522382,0.6020795462028906,0.862465419,0.2603858726886884,43.24775261522383,1.9030242071857277,2.0844585099750037,0.18143430278927597,9.533998679795495,10.429042941467866,36.91503758420713,26.48599464273926,253.96380848549285,2.144444334282588,1.8222202391466218,-0.322224095,-15.02599485,2.628943901006484,2.3031759787259327,-0.325767922,-12.39158896,1,3600,1100
seed_761_intensity_1x,761,42,1,TRUE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[523123.7248677289, 5696867.280457138]]",0,0.9357528759397921,0.9558598108794272,0.020106934939635113,2.148744124290442,0.13976034472876997,0.10996120544829226,-0.029799139,-21.3215983,97,98,1,1.0309278350515463,87209.92201030577,86986.24668662058,-223.6753237,-0.256479215,0.5549401753974065,0.087556867,-0.467383308,-84.22228718,0.005549402,0.000875569,-0.004673833,-84.22228718,0.039818375,0.002254296,-0.03756408,-94.33855461,0.2578835596936916,0.030552984916658657,-0.227330575,-88.15241074,0.026160412,0.011710472694143353,-0.014449939,-55.23590096,0.026160412,0.011710472694143353,-0.014449939,-55.23590096,35,527,278
seed_761_intensity_2x,761,42,2,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522968.59460594965, 5696653.59253652]]",0.2,0.9357528759397921,0.9247451899887185,-0.011007686,-1.176345404,0.13976034472876997,0.1269580118278615,-0.012802333,-9.160204152,97,94,-3,-3.092783505,87209.92201030577,86572.03312,-637.8888861,-0.731440725,66.44443938733437,29.237984907203206,-37.20645448,-55.99634044,0.6644443938733438,0.29237984907203207,-0.372064545,-55.99634044,2.0114844418818634,0.6387306263497992,-1.372753816,-68.24580827,23.015558557807704,1.3862076973078619,-21.62935086,-93.97708427,1.5491870008909454,1.5940593431095198,0.044872342,2.896509084621035,2.0336865676148577,2.0750150826885982,0.041328515,2.0321968848037075,1,3600,1200
seed_761_intensity_2x,761,42,2,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522677.016936664, 5696712.749606486], [523027.016936664, 5697062.749606486], [522537.016936664, 5697132.749606486]]",0.2,0.9357528759397921,0.849845834,-0.085907042,-9.180526585,0.13976034472876997,0.093022734,-0.046737611,-33.44125344,97,85,-12,-12.37113402,87209.92201030577,86572.03312428002,-637.888886,-0.731440725,109.6530724034164,157.67114838612366,48.01807598270726,43.79090793374905,1.096530724034164,1.5767114838612366,0.48018075982707265,43.790907933749054,3.5267588696920025,4.052739457673593,0.5259805879815906,14.913993482846912,20.72220878814539,73.34911942883491,52.626910640689516,253.96380848549276,4.288888668565176,3.6444404782932436,-0.64444819,-15.02599485,4.773388235289036,4.125396217872533,-0.647992017,-13.57509562,1,3600,1100
seed_761_intensity_2x,761,42,2,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[523123.7248677289, 5696867.280457138]]",0,0.9357528759397921,0.963938088,0.028185212256413905,3.012035868,0.13976034472876997,0.10992815796512329,-0.029832187,-21.34524412,97,98,1,1.0309278350515463,87209.92201030577,87383.89170651212,173.96969620634627,0.19948383417403803,1.109880350794813,0.21361169160005178,-0.896268659,-80.75362885,0.011098803507948129,0.002136117,-0.008962687,-80.75362885,0.07963675,0.004917207,-0.074719543,-93.82545488,0.5157671193873832,0.061466865,-0.454300254,-88.08243817,0.052320824,0.026049497474481313,-0.026271326,-50.21198908,0.052320824,0.026049497474481313,-0.026271326,-50.21198908,23,554,278
seed_761_intensity_4x,761,42,4,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522968.59460594965, 5696653.59253652]]",0.2,0.9357528759397921,0.9247451899887185,-0.011007686,-1.176345404,0.13976034472876997,0.1269580118278615,-0.012802333,-9.160204152,97,94,-3,-3.092783505,87209.92201030577,86572.03312,-637.8888861,-0.731440725,122.12604193750704,43.53902414148463,-78.5870178,-64.34910732,1.2212604193750705,0.43539024141484634,-0.785870178,-64.34910732,3.8560313098533365,0.7965055131204901,-3.059525797,-79.34390442,45.54661754889148,2.3858809590322787,-43.16073659,-94.76167257,3.098374001781891,3.1881186862190396,0.089744684,2.896509084621035,3.5828735685057858,3.669074425798149,0.086200857,2.4059140141055178,1,3600,1200
seed_761_intensity_4x,761,42,4,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522677.016936664, 5696712.749606486], [523027.016936664, 5697062.749606486], [522537.016936664, 5697132.749606486]]",0.2,0.9357528759397921,0.849845834,-0.085907042,-9.180526585,0.13976034472876997,0.093022734,-0.046737611,-33.44125344,97,85,-12,-12.37113402,87209.92201030577,86572.03312428002,-637.888886,-0.731440725,208.54330796967105,300.52036138005514,91.97705341038409,44.10453363661064,2.0854330796967107,3.0052036138005516,0.9197705341038409,44.10453363661064,6.7465659682804375,7.6459253280865855,0.89935936,13.330624261803171,41.308540481500444,146.2172831180905,104.90874263659006,253.96380848549285,8.577777337130351,7.288880956586487,-1.288896381,-15.02599485,9.062276903854356,7.769836696165663,-1.292440208,-14.26176028,1,3600,1100
seed_761_intensity_4x,761,42,4,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[523123.7248677289, 5696867.280457138]]",0,0.9357528759397921,0.8696475453436177,-0.066105331,-7.064400473,0.13976034472876997,0.10986517225178455,-0.029895172,-21.39031106,97,89,-8,-8.24742268,87209.92201030577,87632.41984392834,422.4978336225613,0.4844607401123852,2.219760701589626,0.3029367566414909,-1.916823945,-86.35272908,0.022197607015896258,0.003029368,-0.019168239,-86.35272908,0.1592735003698884,0.008905433,-0.150368067,-94.40871629,1.0315342387747664,0.12221193966663463,-0.909322299,-88.15241074,0.10464164762401988,0.082734087,-0.02190756,-20.93579449,0.10464164762401988,0.082734087,-0.02190756,-20.93579449,45,1114,321
seed_877_intensity_0p25x,877,42,0.25,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522574.27169873344, 5696920.89398398]]",0.2,0.9357528759397921,0.9772424317796156,0.041489556,4.433815476992774,0.13976034472876997,0.12326764302596367,-0.016492702,-11.80070193,95,99,4,4.2105263157894735,87209.92201030577,86348.35780051582,-861.5642098,-0.987919941,13.851821847412602,12.322485122056369,-1.529336725,-11.04069011,0.13851821847412601,0.12322485122056369,-0.015293367,-11.04069011,0.4246773009904692,0.2122021338956801,-0.212475167,-50.03214596,0.7231481945691678,0.8566896765617649,0.13354148199259708,18.466682624044648,0.10038901299641968,0.1346678098994445,0.034278797,34.14596466,0.5848885797203353,0.614380909,0.029492329,5.042384155452225,1,3600,1228
seed_877_intensity_0p25x,877,42,0.25,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523148.51731425733, 5696535.341364001], [523498.51731425733, 5696885.341364001], [523008.51731425733, 5696955.341364001]]",0.2,0.9357528759397921,0.8930152826085924,-0.042737593,-4.567188029,0.13976034472876997,0.08866354,-0.051096805,-36.56030251,95,89,-6,-6.315789474,87209.92201030577,86083.26112067471,-1126.66089,-1.291895307,28.740283038792917,46.05865574693762,17.31837271,60.25818425228726,0.2874028303879292,0.46058655746937616,0.17318372708144697,60.25818425228724,0.8096539470473475,0.7314525038004513,-0.078201443,-9.658625581,4.609888716013407,16.04525275,11.43536403398939,248.06160708969554,0.6481629038607628,1.090760272867047,0.4425973690062841,68.28489664711853,1.1326624705846964,1.5690006124263558,0.4363381418416594,38.52322763165407,1,3600,1163
seed_877_intensity_0p25x,877,42,0.25,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522976.66646398086, 5697358.316483038]]",0,0.9357528759397921,0.9471860083599286,0.011433132,1.2218110907384672,0.13976034472876997,0.14004773511232427,0.00028739,0.20563084908815196,95,94,-1,-1.052631579,87209.92201030577,87143.64784029005,-66.27417002,-0.075993842,1.5827228664166964,0.31271056658076857,-1.2700123,-80.24224119,0.015827228664166963,0.003127106,-0.012700123,-80.24224119,0.025325967818546465,0.006921888,-0.01840408,-72.66881259,1.0478340687083545,0.079121359,-0.96871271,-92.44905644,0.00295012,0.00446252,0.0015124,51.26570809684882,0.00295012,0.00446252,0.0015124,51.26570809684882,17,484,240
seed_877_intensity_0p5x,877,42,0.5,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522574.27169873344, 5696920.89398398]]",0.2,0.9357528759397921,0.9772424317796156,0.041489556,4.433815476992774,0.13976034472876997,0.12326764302596367,-0.016492702,-11.80070193,95,99,4,4.2105263157894735,87209.92201030577,86348.35780051582,-861.5642098,-0.987919941,15.962976164748525,14.034577377993866,-1.928398787,-12.08044645,0.15962976164748524,0.14034577377993865,-0.019283988,-12.08044645,0.5209208089170655,0.22303564899783695,-0.29788516,-57.18434642,0.9617968224144143,1.2336662542317751,0.2718694318173608,28.266825745471117,0.20077802599283937,0.26933562,0.068557594,34.14596466,0.6852775927167613,0.7490487186906508,0.063771126,9.305882266056733,1,3600,1228
seed_877_intensity_0p5x,877,42,0.5,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523148.51731425733, 5696535.341364001], [523498.51731425733, 5696885.341364001], [523008.51731425733, 5696955.341364001]]",0.2,0.9357528759397921,0.8930152826085924,-0.042737593,-4.567188029,0.13976034472876997,0.08866354,-0.051096805,-36.56030251,95,89,-6,-6.315789474,87209.92201030577,86083.26112067471,-1126.66089,-1.291895307,45.73989854750917,72.10839144190896,26.368492894399793,57.648778706868654,0.4573989854750917,0.7210839144190896,0.26368492894399786,57.64877870686864,1.2282072151778305,1.0059910797066283,-0.222216135,-18.0927235,9.082376371462253,31.612265160446288,22.529888788984035,248.06160708969549,1.2963258077215256,2.181520545734094,0.8851947380125682,68.28489664711853,1.7808253744454534,2.6597608852933967,0.8789355108479433,49.355513654540246,1,3600,1163
seed_877_intensity_0p5x,877,42,0.5,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522976.66646398086, 5697358.316483038]]",0,0.9357528759397921,0.8535859605957049,-0.082166915,-8.780834925,0.13976034472876997,0.13966606263442036,-9.43E-05,-0.067459832,95,89,-6,-6.315789474,87209.92201030577,87317.61753652648,107.69552622070478,0.12348999258132369,3.1654457328333927,0.6699693466566158,-2.495476386,-78.83491289,0.031654457328333926,0.006699693,-0.024954764,-78.83491289,0.050651936,0.013290039910762275,-0.037361896,-73.76202954,2.095668137416709,0.15418297972010112,-1.941485158,-92.64277693,0.00590024,0.003513073,-0.002387168,-40.45881803,0.00590024,0.003513073,-0.002387168,-40.45881803,11,273,206
seed_877_intensity_1x,877,42,1,TRUE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522574.27169873344, 5696920.89398398]]",0.2,0.9357528759397921,0.9772424317796156,0.041489556,4.433815476992774,0.13976034472876997,0.12326764302596367,-0.016492702,-11.80070193,95,99,4,4.2105263157894735,87209.92201030577,86348.35780051582,-861.5642098,-0.987919941,20.185284799420366,17.458761889868867,-2.72652291,-13.50747803,0.20185284799420367,0.17458761889868868,-0.027265229,-13.50747803,0.6036001929298511,0.26174812081599924,-0.341852072,-56.63551406,1.439094078104908,1.9876194095717958,0.5485253314668879,38.116016166866686,0.40155605198567873,0.53867124,0.13711518761209923,34.14596466,0.8860556187096058,1.0183843384895184,0.13232871977991256,14.934583900345618,1,3600,1228
seed_877_intensity_1x,877,42,1,TRUE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523148.51731425733, 5696535.341364001], [523498.51731425733, 5696885.341364001], [523008.51731425733, 5696955.341364001]]",0.2,0.9357528759397921,0.8930152826085924,-0.042737593,-4.567188029,0.13976034472876997,0.08866354,-0.051096805,-36.56030251,95,89,-6,-6.315789474,87209.92201030577,86083.26112067471,-1126.66089,-1.291895307,79.73912956494165,124.20786283185167,44.46873326691002,55.76776860937956,0.7973912956494165,1.2420786283185168,0.4446873326691003,55.76776860937957,2.120625412481231,1.553085987201511,-0.567539425,-26.76283241,18.027351682359942,62.74628998133328,44.718938298973335,248.0616070896955,2.5926516154430512,4.363041091468188,1.7703894760251364,68.28489664711853,3.0771511821669564,4.841281431,1.7641302488605333,57.329982975299174,1,3600,1163
seed_877_intensity_1x,877,42,1,TRUE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522976.66646398086, 5697358.316483038]]",0,0.9357528759397921,0.7689531928679412,-0.166799683,-17.82518519,0.13976034472876997,0.1396690066830158,-9.13E-05,-0.065353335,95,77,-18,-18.94736842,87209.92201030577,87077.37367034111,-132.54834,-0.151987683,6.330891465666785,1.4227626940609086,-4.908128772,-77.52666111,0.063308915,0.014227626940609086,-0.049081288,-77.52666111,0.10130387127418586,0.039203435,-0.062100436,-61.30114781,4.191336274833418,0.32938994849895004,-3.861946326,-92.14117105,0.011800480768667904,0.005583233,-0.006217248,-52.6863974,0.011800480768667904,0.005583233,-0.006217248,-52.6863974,10,221,191
seed_877_intensity_2x,877,42,2,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522574.27169873344, 5696920.89398398]]",0.2,0.9357528759397921,0.9772424317796156,0.041489556,4.433815476992774,0.13976034472876997,0.12326764302596367,-0.016492702,-11.80070193,95,99,4,4.2105263157894735,87209.92201030577,86348.35780051582,-861.5642098,-0.987919941,28.62990206876405,24.307130913618867,-4.322771155,-15.09879826,0.2862990206876405,0.24307130913618866,-0.043227712,-15.09879826,0.8329680942713433,0.5043221167514694,-0.328645978,-39.45480983,2.3936885894858944,3.4955257202518366,1.1018371307659423,46.03093048969206,0.8031121039713575,1.077342479195556,0.27423037522419846,34.14596466,1.2876116706953031,1.557055578087337,0.26944390739203383,20.925867132482235,1,3600,1228
seed_877_intensity_2x,877,42,2,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523148.51731425733, 5696535.341364001], [523498.51731425733, 5696885.341364001], [523008.51731425733, 5696955.341364001]]",0.2,0.9357528759397921,0.8930152826085924,-0.042737593,-4.567188029,0.13976034472876997,0.08866354,-0.051096805,-36.56030251,95,89,-6,-6.315789474,87209.92201030577,86083.26112067471,-1126.66089,-1.291895307,147.7375915998066,228.40680561173707,80.66921401193048,54.60303849,1.477375915998066,2.2840680561173707,0.8066921401193048,54.60303849,4.079946387259016,2.7040873758623345,-1.375859011,-33.72247772,35.91730230415532,125.01433962310726,89.09703731895195,248.0616070896956,5.1853032308861025,8.726082182936375,3.540778952050273,68.28489664711853,5.669802797609921,9.204322522495634,3.5345197248857128,62.33937671299032,1,3600,1163
seed_877_intensity_2x,877,42,2,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522976.66646398086, 5697358.316483038]]",0,0.9357528759397921,0.8811344442015433,-0.054618432,-5.836843588,0.13976034472876997,0.1396936817310559,-6.67E-05,-0.047698078,95,87,-8,-8.421052632,87209.92201030577,87035.95231411497,-173.9696962,-0.199483834,12.66178293133357,2.710257586973171,-9.951525344,-78.5949767,0.1266178293133357,0.027102575869731707,-0.099515253,-78.5949767,0.20260774254837172,0.052382814,-0.150224928,-74.14569968,8.382672549666836,0.6587798969979001,-7.723892653,-92.14117105,0.023600961537335808,0.018720333847674384,-0.004880628,-20.67978325,0.023600961537335808,0.018720333847674384,-0.004880628,-20.67978325,30,571,265
seed_877_intensity_4x,877,42,4,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522574.27169873344, 5696920.89398398]]",0.2,0.9357528759397921,0.9772424317796156,0.041489556,4.433815476992774,0.13976034472876997,0.12326764302596367,-0.016492702,-11.80070193,95,99,4,4.2105263157894735,87209.92201030577,86348.35780051582,-861.5642098,-0.987919941,45.519136607451415,38.00386896111887,-7.515267646,-16.51012784,0.45519136607451416,0.3800386896111887,-0.075152676,-16.51012784,1.3241670576307105,0.98619531,-0.337971748,-25.52334661,4.302877612247868,6.5113383416119195,2.2084607293640515,51.32520439525884,1.606224207942715,2.154684958391112,0.5484607504483969,34.14596466,2.0907237746666683,2.634398057282858,0.5436742826161898,26.00411825,1,3600,1228
seed_877_intensity_4x,877,42,4,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[523148.51731425733, 5696535.341364001], [523498.51731425733, 5696885.341364001], [523008.51731425733, 5696955.341364001]]",0.2,0.9357528759397921,0.8930152826085924,-0.042737593,-4.567188029,0.13976034472876997,0.08866354,-0.051096805,-36.56030251,95,89,-6,-6.315789474,87209.92201030577,86083.26112067471,-1126.66089,-1.291895307,283.73451566953656,436.80469117150807,153.0701755019715,53.94838028104102,2.8373451566953656,4.368046911715081,1.5307017550197153,53.94838028104103,7.998588336814583,5.355708971,-2.642879366,-33.04182257,71.69720354774608,249.55043890665524,177.85323535890916,248.06160708969554,10.370606461772205,17.45216436587275,7.081557904100546,68.28489664711853,10.85510602849589,17.930404705432064,7.075298676936175,65.17945249325719,1,3600,1163
seed_877_intensity_4x,877,42,4,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522976.66646398086, 5697358.316483038]]",0,0.9357528759397921,0.9268777268953737,-0.008875149,-0.948450095,0.13976034472876997,0.13966850609673528,-9.18E-05,-0.065711509,95,93,-2,-2.105263158,87209.92201030577,87027.66804283719,-182.2539675,-0.208983064,25.32356586266714,5.609598392964805,-19.71396747,-77.84830769,0.2532356586266714,0.056095984,-0.197139675,-77.84830769,0.40521548509674343,0.13965584070330253,-0.265559644,-65.53541367,16.765345099333672,1.3175597939958001,-15.44778531,-92.14117105,0.047201923074671616,0.038910114,-0.008291809,-17.56667687,0.047201923074671616,0.038910114,-0.008291809,-17.56667687,10,423,282
seed_983_intensity_0p25x,983,42,0.25,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522861.45535287977, 5696890.702995639]]",0.2,0.9357528759397921,0.9534255708615419,0.017672694921749832,1.8886070645522572,0.13976034472876997,0.10273594145866458,-0.037024403,-26.49135085,97,95,-2,-2.06185567,87209.92201030577,86596.88593796926,-613.0360723,-0.702943035,14.924608124809952,15.875844453276953,0.9512363284670009,6.373610084178433,0.14924608124809952,0.15875844453276952,0.009512363,6.373610084178432,0.48915022742175557,0.5110774074430995,0.021927180021343917,4.482708745106612,1.0183564892731398,1.0183564892731398,0,0,0.20644002954766089,0.2179243836377381,0.011484354090077226,5.5630461375349824,0.6909395962715819,0.6990181944042312,0.008078598,1.1692191584101863,1,3600,1219
seed_983_intensity_0p25x,983,42,0.25,FALSE,0.05,40,120,Multi,final_three_point_stress_scenario,multi_point,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522700.3660005345, 5696630.258996889], [523050.3660005345, 5696980.258996889], [522560.3660005345, 5697050.258996889]]",0.2,0.9357528759397921,0.9210022852666355,-0.014750591,-1.576333993,0.13976034472876997,0.08707182,-0.052688524,-37.69919458,97,95,-2,-2.06185567,87209.92201030577,86348.35780056375,-861.5642097,-0.987919941,20.33613707662314,32.21805232670806,11.881915250084923,58.42759224780925,0.2033613707662314,0.32218052326708063,0.11881915250084923,58.427592247809244,0.6130701676090872,1.170126292184563,0.5570561245754758,90.86335529062512,1.2412968922621894,6.477323087203757,5.236026194941568,421.8190045895646,0.5181043705930992,0.5970857107211439,0.07898134,15.244291422909813,1.0026039373170401,1.076798809613173,0.074194872,7.4002175270404225,1,3600,1181
seed_983_intensity_0p25x,983,42,0.25,FALSE,0.05,40,120,Surface,final_uniform_cs137_surface,surface_only,collision_air_kerma_rate,uGy/h,uGy,"[[522823.23133790336, 5697284.6578476615]]",0,0.9357528759397921,0.9111871576330984,-0.024565718,-2.625235673,0.13976034472876997,0.14009420447772808,0.00033386,0.23888016991230554,97,91,-6,-6.18556701,87209.92201030577,87483.30296145318,273.3809511474101,0.31347459652022636,1.5763204957370998,0.8144639582061454,-0.761856538,-48.33132219,0.015763204957370998,0.00814464,-0.007618565,-48.33132219,0.08850763,0.090826754,0.002319124,2.6202534542232088,0.4788973399277621,0.1104625583804671,-0.368434782,-76.93397955,0.00445123,0.003366183,-0.001085047,-24.37634933,0.00445123,0.003366183,-0.001085047,-24.37634933,22,347,173
seed_983_intensity_0p5x,983,42,0.5,FALSE,0.05,40,120,Single,single_point_formal_first_run,point_only,synthetic_gamma_dose_rate,uSv/h,uSv,"[[522861.45535287977, 5696890.702995639]]",0.2,0.9357528759397921,0.9534255708615419,0.017672694921749832,1.8886070645522572,0.13976034472876997,0.10273594145866458,-0.037024403,-26.49135085,97,95,-2,-2.06185567,87209.92201030577,86596.88593796926,-613.0360723,-0.702943035,18.514496231284717,18.880066835524204,0.36557060423948684,1.9745101334259743,0.18514496231284716,0.18880066835524204,0.003655706,1.9745101334259774,0.5378957358722004,0.541061004,0.003165268,0.5884538650171918,2.0360427857149044,2.0360427857149044,0,0,0.41288005909532177,0.4358487672754762,0.022968708,5.5630461375349824,0.8973796258192448,0.9169425780419775,0.019562952222732743,2.1800085114338468,1,3600,1219
