step_index,mode_before,mode_after,x_m,y_m,sar_row,sar_col,step_distance_m,total_distance_m,measurement_excess,measurement_quantity,measurement_unit,platform_altitude_m,value_reference_height_m,estimator_updated_cells,estimator_update_time_s,hazard_active,hazard_transition,hazard_episode_index,entry_threshold_current,exit_threshold_current,normal_route_interrupted,mode_transition_reason,radiation_planning_time_s,continuation_planning_time_s
59,NORMAL,NORMAL,522520.9204974669,5696724.290406497,17,7,28.284271247461902,1445.0966799187809,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.000318799982778728,False,,1,0.1,0.09000000000000001,False,,,
60,NORMAL,NORMAL,522520.9204974669,5696704.290406497,16,7,20.0,1465.0966799187809,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003499000158626586,False,,1,0.1,0.09000000000000001,False,,,
61,NORMAL,NORMAL,522540.9204974669,5696684.290406497,15,8,28.284271247461902,1493.3809511662428,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00032389999250881374,False,,1,0.1,0.09000000000000001,False,,,
62,NORMAL,NORMAL,522540.9204974669,5696664.290406497,14,8,20.0,1513.3809511662428,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00034749999758787453,False,,1,0.1,0.09000000000000001,False,,,
63,NORMAL,NORMAL,522560.9204974669,5696644.290406497,13,9,28.284271247461902,1541.6652224137047,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003353999927639961,False,,1,0.1,0.09000000000000001,False,,,
64,NORMAL,NORMAL,522560.9204974669,5696624.290406497,12,9,20.0,1561.6652224137047,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003218000056222081,False,,1,0.1,0.09000000000000001,False,,,
65,NORMAL,NORMAL,522540.9204974669,5696604.290406497,11,8,28.284271247461902,1589.9494936611666,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003595000016503036,False,,1,0.1,0.09000000000000001,False,,,
66,NORMAL,NORMAL,522520.9204974669,5696624.290406497,12,7,28.284271247461902,1618.2337649086285,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003354000218678266,False,,1,0.1,0.09000000000000001,False,,,
67,NORMAL,NORMAL,522500.9204974669,5696644.290406497,13,6,28.284271247461902,1646.5180361560904,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00034249998861923814,False,,1,0.1,0.09000000000000001,False,,,
68,NORMAL,NORMAL,522480.9204974669,5696664.290406497,14,5,28.284271247461902,1674.8023074035523,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00033310000435449183,False,,1,0.1,0.09000000000000001,False,,,
69,NORMAL,NORMAL,522480.9204974669,5696684.290406497,15,5,20.0,1694.8023074035523,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003383999865036458,False,,1,0.1,0.09000000000000001,False,,,
70,NORMAL,NORMAL,522460.9204974669,5696704.290406497,16,4,28.284271247461902,1723.0865786510142,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003324999997857958,False,,1,0.1,0.09000000000000001,False,,,
71,NORMAL,NORMAL,522460.9204974669,5696724.290406497,17,4,20.0,1743.0865786510142,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003252000024076551,False,,1,0.1,0.09000000000000001,False,,,
72,NORMAL,NORMAL,522440.9204974669,5696744.290406497,18,3,28.284271247461902,1771.370849898476,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003333000058773905,False,,1,0.1,0.09000000000000001,False,,,
73,NORMAL,NORMAL,522420.9204974669,5696764.290406497,19,2,28.284271247461902,1799.655121145938,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003315999929327518,False,,1,0.1,0.09000000000000001,False,,,
74,NORMAL,NORMAL,522440.9204974669,5696784.290406497,20,3,28.284271247461902,1827.9393923933999,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00034290002076886594,False,,1,0.1,0.09000000000000001,False,,,
75,NORMAL,NORMAL,522440.9204974669,5696804.290406497,21,3,20.0,1847.9393923933999,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003149000112898648,False,,1,0.1,0.09000000000000001,False,,,
76,NORMAL,NORMAL,522440.9204974669,5696824.290406497,22,3,20.0,1867.9393923933999,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003451999800745398,False,,1,0.1,0.09000000000000001,False,,,
77,NORMAL,NORMAL,522440.9204974669,5696844.290406497,23,3,20.0,1887.9393923933999,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003175000019837171,False,,1,0.1,0.09000000000000001,False,,,
78,NORMAL,NORMAL,522460.9204974669,5696864.290406497,24,4,28.284271247461902,1916.2236636408618,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003386999887879938,False,,1,0.1,0.09000000000000001,False,,,
79,NORMAL,NORMAL,522480.9204974669,5696884.290406497,25,5,28.284271247461902,1944.5079348883237,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003175000019837171,False,,1,0.1,0.09000000000000001,False,,,
80,NORMAL,NORMAL,522480.9204974669,5696904.290406497,26,5,20.0,1964.5079348883237,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00035600000410340726,False,,1,0.1,0.09000000000000001,False,,,
81,NORMAL,NORMAL,522480.9204974669,5696924.290406497,27,5,20.0,1984.5079348883237,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003699999942909926,False,,1,0.1,0.09000000000000001,False,,,
82,NORMAL,NORMAL,522480.9204974669,5696944.290406497,28,5,20.0,2004.5079348883237,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0008390999864786863,False,,1,0.1,0.09000000000000001,False,,,
83,NORMAL,NORMAL,522480.9204974669,5696964.290406497,29,5,20.0,2024.5079348883237,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0006814000080339611,False,,1,0.1,0.09000000000000001,False,,,
84,NORMAL,NORMAL,522500.9204974669,5696984.290406497,30,6,28.284271247461902,2052.792206135786,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0004605000140145421,False,,1,0.1,0.09000000000000001,False,,,
85,NORMAL,NORMAL,522520.9204974669,5696984.290406497,30,7,20.0,2072.792206135786,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003609999839682132,False,,1,0.1,0.09000000000000001,False,,,
86,NORMAL,NORMAL,522540.9204974669,5696984.290406497,30,8,20.0,2092.792206135786,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003265999839641154,False,,1,0.1,0.09000000000000001,False,,,
87,NORMAL,NORMAL,522560.9204974669,5696984.290406497,30,9,20.0,2112.792206135786,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003063000040128827,False,,1,0.1,0.09000000000000001,False,,,
88,NORMAL,NORMAL,522580.9204974669,5696984.290406497,30,10,20.0,2132.792206135786,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00048699998296797276,False,,1,0.1,0.09000000000000001,False,,,
89,NORMAL,NORMAL,522600.9204974669,5696964.290406497,29,11,28.284271247461902,2161.076477383248,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003263000107835978,False,,1,0.1,0.09000000000000001,False,,,
90,NORMAL,NORMAL,522600.9204974669,5696944.290406497,28,11,20.0,2181.076477383248,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00033320000511594117,False,,1,0.1,0.09000000000000001,False,,,
91,NORMAL,NORMAL,522600.9204974669,5696924.290406497,27,11,20.0,2201.076477383248,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0009177000029012561,False,,1,0.1,0.09000000000000001,False,,,
92,NORMAL,NORMAL,522620.9204974669,5696904.290406497,26,12,28.284271247461902,2229.36074863071,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00036070001078769565,False,,1,0.1,0.09000000000000001,False,,,
93,NORMAL,NORMAL,522640.9204974669,5696924.290406497,27,13,28.284271247461902,2257.645019878172,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003197000187356025,False,,1,0.1,0.09000000000000001,False,,,
94,NORMAL,NORMAL,522660.9204974669,5696904.290406497,26,14,28.284271247461902,2285.9292911256343,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003127999952994287,False,,1,0.1,0.09000000000000001,False,,,
95,NORMAL,NORMAL,522680.9204974669,5696904.290406497,26,15,20.0,2305.9292911256343,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003229000139981508,False,,1,0.1,0.09000000000000001,False,,,
96,NORMAL,NORMAL,522700.9204974669,5696904.290406497,26,16,20.0,2325.9292911256343,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00031770000350661576,False,,1,0.1,0.09000000000000001,False,,,
97,NORMAL,NORMAL,522720.9204974669,5696904.290406497,26,17,20.0,2345.9292911256343,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00031510001281276345,False,,1,0.1,0.09000000000000001,False,,,
98,NORMAL,NORMAL,522740.9204974669,5696904.290406497,26,18,20.0,2365.9292911256343,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.000312299991492182,False,,1,0.1,0.09000000000000001,False,,,
99,NORMAL,NORMAL,522760.9204974669,5696884.290406497,25,19,28.284271247461902,2394.2135623730965,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003310999891255051,False,,1,0.1,0.09000000000000001,False,,,
100,NORMAL,NORMAL,522780.9204974669,5696864.290406497,24,20,28.284271247461902,2422.4978336205586,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003273999900557101,False,,1,0.1,0.09000000000000001,False,,,
101,NORMAL,NORMAL,522760.9204974669,5696844.290406497,23,19,28.284271247461902,2450.7821048680207,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00035030001890845597,False,,1,0.1,0.09000000000000001,False,,,
102,NORMAL,NORMAL,522740.9204974669,5696824.290406497,22,18,28.284271247461902,2479.066376115483,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00032809999538585544,False,,1,0.1,0.09000000000000001,False,,,
103,NORMAL,NORMAL,522720.9204974669,5696804.290406497,21,17,28.284271247461902,2507.350647362945,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00032610000926069915,False,,1,0.1,0.09000000000000001,False,,,
104,NORMAL,NORMAL,522720.9204974669,5696784.290406497,20,17,20.0,2527.350647362945,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00032339998870156705,False,,1,0.1,0.09000000000000001,False,,,
105,NORMAL,NORMAL,522720.9204974669,5696764.290406497,19,17,20.0,2547.350647362945,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003294000052846968,False,,1,0.1,0.09000000000000001,False,,,
106,NORMAL,NORMAL,522720.9204974669,5696744.290406497,18,17,20.0,2567.350647362945,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.00034660001983866096,False,,1,0.1,0.09000000000000001,False,,,
107,NORMAL,NORMAL,522720.9204974669,5696724.290406497,17,17,20.0,2587.350647362945,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,50.0,1.0,6360,0.0003212000010535121,False,,1,0.1,0.09000000000000001,False,,,
