step_index,x_m,y_m,platform_altitude_m,value_reference_height_m,value,quantity,unit,sampling_contract
533,522520.9204974669,5696924.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
534,522540.9204974669,5696924.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
535,522540.9204974669,5696944.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
536,522560.9204974669,5696944.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
537,522560.9204974669,5696924.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
538,522580.9204974669,5696924.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
539,522560.9204974669,5696944.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
540,522540.9204974669,5696924.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
541,522560.9204974669,5696924.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
542,522540.9204974669,5696924.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
543,522520.9204974669,5696904.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
544,522540.9204974669,5696884.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
545,522560.9204974669,5696864.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
546,522580.9204974669,5696844.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
547,522600.9204974669,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
548,522600.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
549,522600.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
550,522600.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
551,522600.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
552,522600.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
553,522580.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
554,522560.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
555,522560.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
556,522540.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
557,522560.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
558,522560.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
559,522540.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
560,522520.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
561,522540.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
562,522560.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
563,522540.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
564,522520.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
565,522500.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
566,522500.9204974669,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
567,522480.9204974669,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
568,522500.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
569,522480.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
570,522500.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
571,522500.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
572,522500.9204974669,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
573,522500.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
574,522520.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
575,522540.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
576,522540.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
577,522540.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
578,522540.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
579,522560.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
580,522580.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
581,522600.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
582,522580.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
583,522580.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
584,522560.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
585,522540.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
586,522540.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
587,522560.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
588,522560.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
589,522580.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
590,522560.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
591,522540.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
592,522560.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
593,522580.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
594,522560.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
595,522580.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
596,522580.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
597,522560.9204974669,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
598,522540.9204974669,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
599,522520.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
600,522500.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
601,522520.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
602,522520.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
603,522540.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
604,522540.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
605,522560.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
606,522540.9204974669,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
607,522520.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
608,522500.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
609,522480.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
610,522460.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
611,522480.9204974669,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
612,522500.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
613,522520.9204974669,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
614,522520.9204974669,5696644.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
615,522500.9204974669,5696624.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
616,522520.9204974669,5696604.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
617,522520.9204974669,5696584.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
618,522540.9204974669,5696564.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
619,522560.9204974669,5696544.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
620,522580.9204974669,5696524.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
621,522600.9204974669,5696504.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
622,522600.9204974669,5696524.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
623,522620.9204974669,5696544.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
624,522640.9204974669,5696524.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
625,522660.9204974669,5696544.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
626,522680.9204974669,5696524.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
627,522700.9204974669,5696504.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
628,522680.9204974669,5696484.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
629,522700.9204974669,5696464.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
630,522720.9204974669,5696444.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
631,522740.9204974669,5696444.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
632,522760.9204974669,5696424.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
633,522780.9204974669,5696424.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
634,522800.9204974669,5696424.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
635,522820.9204974669,5696404.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
636,522840.9204974669,5696424.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
637,522860.9204974669,5696444.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
638,522880.9204974669,5696464.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
639,522900.9204974669,5696484.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
640,522920.9204974669,5696484.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
641,522940.9204974669,5696484.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
642,522960.9204974669,5696484.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
643,522980.9204974669,5696504.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
644,523000.920497467,5696504.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
645,523020.920497467,5696524.290406497,50.0,1.0,0.0018122862685718707,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
646,523040.920497467,5696524.290406497,50.0,1.0,0.0020476086830011524,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
647,523060.920497467,5696504.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
648,523080.920497467,5696504.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
649,523100.920497467,5696524.290406497,50.0,1.0,0.0026359182267145006,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
650,523120.920497467,5696524.290406497,50.0,1.0,0.0027538848613723166,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
651,523140.920497467,5696544.290406497,50.0,1.0,0.0039931505237069155,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
652,523160.920497467,5696524.290406497,50.0,1.0,0.0028241253153260194,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
653,523180.920497467,5696544.290406497,50.0,1.0,0.003922351840328143,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
654,523200.920497467,5696544.290406497,50.0,1.0,0.00375794359585638,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
655,523220.920497467,5696564.290406497,50.0,1.0,0.005004461315389897,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
656,523240.920497467,5696544.290406497,50.0,1.0,0.00322548868221968,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
657,523260.920497467,5696564.290406497,50.0,1.0,0.004034661197722396,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
658,523280.920497467,5696564.290406497,50.0,1.0,0.0035006244405622255,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
659,523300.920497467,5696584.290406497,50.0,1.0,0.004067410144245985,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
660,523320.920497467,5696564.290406497,50.0,1.0,0.002486685116792936,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
661,523340.920497467,5696584.290406497,50.0,1.0,0.0026951626267145102,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
662,523360.920497467,5696604.290406497,50.0,1.0,0.0027751021141111626,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
663,523340.920497467,5696624.290406497,50.0,1.0,0.004662156250446551,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
664,523340.920497467,5696644.290406497,50.0,1.0,0.006096929469874777,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
665,523340.920497467,5696664.290406497,50.0,1.0,0.007898685435856949,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
666,523340.920497467,5696684.290406497,50.0,1.0,0.010066792341163304,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
667,523360.920497467,5696704.290406497,50.0,1.0,0.008445608895008293,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
668,523380.920497467,5696724.290406497,50.0,1.0,0.006648340455780027,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
669,523400.920497467,5696744.290406497,50.0,1.0,0.005006795396057454,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
670,523420.920497467,5696764.290406497,50.0,1.0,0.0036575568741672383,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
671,523440.920497467,5696784.290406497,50.0,1.0,0.0026174307962092266,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
672,523460.920497467,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
673,523480.920497467,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
674,523500.920497467,5696824.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
675,523520.920497467,5696804.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
676,523500.920497467,5696784.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
677,523480.920497467,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
678,523460.920497467,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
679,523440.920497467,5696724.290406497,50.0,1.0,0.002279256483853393,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
680,523420.920497467,5696704.290406497,50.0,1.0,0.0028923437734966508,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
681,523400.920497467,5696684.290406497,50.0,1.0,0.003534941194530259,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
682,523400.920497467,5696664.290406497,50.0,1.0,0.002999665921333213,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
683,523400.920497467,5696644.290406497,50.0,1.0,0.0024996767473378636,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
684,523400.920497467,5696624.290406497,50.0,1.0,0.0020528742461139735,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
685,523420.920497467,5696604.290406497,50.0,1.0,0.0012855353632390356,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
686,523440.920497467,5696624.290406497,50.0,1.0,0.0011818031521529267,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
687,523440.920497467,5696644.290406497,50.0,1.0,0.0013934402474250877,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
688,523460.920497467,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
689,523460.920497467,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
690,523480.920497467,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
691,523500.920497467,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
692,523520.920497467,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
693,523500.920497467,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
694,523520.920497467,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
695,523500.920497467,5696764.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
696,523500.920497467,5696744.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
697,523500.920497467,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
698,523500.920497467,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
699,523480.920497467,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
700,523460.920497467,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
701,523460.920497467,5696664.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
702,523440.920497467,5696684.290406497,50.0,1.0,0.0018509951649524434,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
703,523460.920497467,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
704,523480.920497467,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
705,523480.920497467,5696684.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
706,523500.920497467,5696704.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
707,523480.920497467,5696724.290406497,50.0,1.0,0.0,ground_equivalent_excess_collision_air_kerma_rate,uGy/h,one_noise_free_measurement_per_executed_route_node
