step_index,mode_before,mode_after,x_m,y_m,sar_row,sar_col,step_distance_m,total_distance_m,measurement_excess,measurement_quantity,measurement_unit,platform_altitude_m,value_reference_height_m,estimator_updated_cells,estimator_update_time_s,hazard_active,hazard_transition,hazard_episode_index,entry_threshold_current,exit_threshold_current,normal_route_interrupted,mode_transition_reason,radiation_planning_time_s,continuation_planning_time_s
12,RADIATION,RADIATION,522780.9204974669,5697064.290406496,34,20,28.284271247461902,331.1269837214224,3.2270710577664565,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00043059999006800354,True,,1,0.1,0.09000000000000001,False,,0.000540599983651191,
13,RADIATION,RADIATION,522780.9204974669,5697084.290406496,35,20,20.0,351.1269837214224,4.344926940683809,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00041649999911896884,True,,1,0.1,0.09000000000000001,False,,0.0005237000004854053,
14,RADIATION,RADIATION,522780.9204974669,5697104.290406496,36,20,20.0,371.1269837214224,5.675979417256681,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0004099999787285924,True,,1,0.1,0.09000000000000001,False,,0.0005268999957479537,
15,RADIATION,RADIATION,522800.9204974669,5697124.290406496,37,21,28.284271247461902,399.4112549688843,14.030642613213036,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0004191000189166516,True,,1,0.1,0.09000000000000001,False,,0.0005221000174060464,
16,RADIATION,RADIATION,522820.9204974669,5697124.290406496,37,22,20.0,419.4112549688843,47.13276090533511,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00034860000596381724,True,,1,0.1,0.09000000000000001,False,,0.0005190999945625663,
17,RADIATION,RADIATION,522840.9204974669,5697124.290406496,37,23,20.0,439.4112549688843,439.26039223838467,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003544999926816672,True,,1,0.1,0.09000000000000001,False,,0.0005177999846637249,
18,RADIATION,RADIATION,522860.9204974669,5697104.290406496,36,24,28.284271247461902,467.6955262163462,23.631174481088625,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003567000094335526,True,,1,0.1,0.09000000000000001,False,,0.0005153999954927713,
19,RADIATION,RADIATION,522860.9204974669,5697124.290406496,37,24,20.0,487.6955262163462,65.86706292449261,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0004059000057168305,True,,1,0.1,0.09000000000000001,False,,0.0005237000004854053,
20,RADIATION,RADIATION,522880.9204974669,5697144.290406496,38,25,28.284271247461902,515.9797974638082,15.71220344002328,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00042440000106580555,True,,1,0.1,0.09000000000000001,False,,0.0005160000000614673,
21,RADIATION,RADIATION,522860.9204974669,5697164.290406496,39,24,28.284271247461902,544.26406871127,18.032190220457245,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0004123999970033765,True,,1,0.1,0.09000000000000001,False,,0.0005441000103019178,
22,RADIATION,RADIATION,522840.9204974669,5697164.290406496,39,23,20.0,564.26406871127,23.367281792109736,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00036189999082125723,True,,1,0.1,0.09000000000000001,False,,0.0005415999912656844,
23,RADIATION,RADIATION,522820.9204974669,5697164.290406496,39,22,20.0,584.26406871127,16.271325837065067,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003456000122241676,True,,1,0.1,0.09000000000000001,False,,0.0005522000137716532,
24,RADIATION,RADIATION,522800.9204974669,5697164.290406496,39,21,20.0,604.26406871127,9.019355786068305,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00036520001594908535,True,,1,0.1,0.09000000000000001,False,,0.000516500003868714,
25,RADIATION,RADIATION,522780.9204974669,5697144.290406496,38,20,28.284271247461902,632.548339958732,6.445863889718231,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00036380000528879464,True,,1,0.1,0.09000000000000001,False,,0.0005675999855156988,
26,RADIATION,RADIATION,522780.9204974669,5697164.290406496,39,20,20.0,652.548339958732,5.275292208762616,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00034249998861923814,True,,1,0.1,0.09000000000000001,False,,0.000519599998369813,
27,RADIATION,RADIATION,522780.9204974669,5697184.290406496,40,20,20.0,672.548339958732,3.9499129844935412,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0004116999916732311,True,,1,0.1,0.09000000000000001,False,,0.0005369000136852264,
28,RADIATION,RADIATION,522800.9204974669,5697204.290406496,41,21,28.284271247461902,700.8326112061939,3.71704139373018,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00045059999683871865,True,,1,0.1,0.09000000000000001,False,,0.0005731999990530312,
29,RADIATION,RADIATION,522820.9204974669,5697204.290406496,41,22,20.0,720.8326112061939,4.508059707678027,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003422000154387206,True,,1,0.1,0.09000000000000001,False,,0.0005267999949865043,
30,RADIATION,RADIATION,522840.9204974669,5697204.290406496,41,23,20.0,740.8326112061939,4.905376119791232,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00036189999082125723,True,,1,0.1,0.09000000000000001,False,,0.0005129999772179872,
31,RADIATION,RADIATION,522860.9204974669,5697204.290406496,41,24,20.0,760.8326112061939,4.643331097418528,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003339000104460865,True,,1,0.1,0.09000000000000001,False,,0.000516200001584366,
32,RADIATION,RADIATION,522880.9204974669,5697184.290406496,40,25,28.284271247461902,789.1168824536558,6.11857719053796,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003556000010576099,True,,1,0.1,0.09000000000000001,False,,0.000670600013108924,
33,RADIATION,RADIATION,522900.9204974669,5697164.290406496,39,26,28.284271247461902,817.4011537011177,5.860804457577843,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00036880001425743103,True,,1,0.1,0.09000000000000001,False,,0.0005255000141914934,
34,RADIATION,RADIATION,522900.9204974669,5697144.290406496,38,26,20.0,837.4011537011177,7.319598497402692,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00037689998862333596,True,,1,0.1,0.09000000000000001,False,,0.0005404000112321228,
35,RADIATION,RADIATION,522900.9204974669,5697124.290406496,37,26,20.0,857.4011537011177,7.563114383787993,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003428999916650355,True,,1,0.1,0.09000000000000001,False,,0.0005354000022634864,
36,RADIATION,RADIATION,522900.9204974669,5697104.290406496,36,26,20.0,877.4011537011177,6.359347634000664,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00035170000046491623,True,,1,0.1,0.09000000000000001,False,,0.0005261999904178083,
37,RADIATION,RADIATION,522900.9204974669,5697084.290406496,35,26,20.0,897.4011537011177,4.764457707710191,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003451999800745398,True,,1,0.1,0.09000000000000001,False,,0.0005133000086061656,
38,RADIATION,RADIATION,522880.9204974669,5697064.290406496,34,25,28.284271247461902,925.6854249485796,4.494688064006923,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00033760000951588154,True,,1,0.1,0.09000000000000001,False,,0.0005284000071696937,
39,RADIATION,RADIATION,522860.9204974669,5697064.290406496,34,24,20.0,945.6854249485796,5.449511811109937,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003878000134136528,True,,1,0.1,0.09000000000000001,False,,0.0005167000053916126,
40,RADIATION,RADIATION,522840.9204974669,5697064.290406496,34,23,20.0,965.6854249485796,5.8035257565818945,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003380000125616789,True,,1,0.1,0.09000000000000001,False,,0.0005289000109769404,
41,RADIATION,RADIATION,522820.9204974669,5697064.290406496,34,22,20.0,985.6854249485796,5.262359512915476,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00033000000985339284,True,,1,0.1,0.09000000000000001,False,,0.0005327000108081847,
42,RADIATION,RADIATION,522820.9204974669,5697044.290406496,33,22,20.0,1005.6854249485796,3.3689669173615178,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00032500000088475645,True,,1,0.1,0.09000000000000001,False,,0.0005375999899115413,
43,RADIATION,RADIATION,522840.9204974669,5697024.290406496,32,23,28.284271247461902,1033.9696961960415,2.488494825234339,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00032359999022446573,True,,1,0.1,0.09000000000000001,False,,0.0005113999941386282,
44,RADIATION,RADIATION,522860.9204974669,5697004.290406496,31,24,28.284271247461902,1062.2539674435034,1.8731409452633396,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003302000113762915,True,,1,0.1,0.09000000000000001,False,,0.0005426999996416271,
45,RADIATION,RADIATION,522880.9204974669,5697004.290406496,31,25,20.0,1082.2539674435034,1.7980831812179787,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003234999894630164,True,,1,0.1,0.09000000000000001,False,,0.0005359000060707331,
46,RADIATION,RADIATION,522900.9204974669,5697004.290406496,31,26,20.0,1102.2539674435034,1.6802272769552906,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00033320000511594117,True,,1,0.1,0.09000000000000001,False,,0.0005345999961718917,
47,RADIATION,RADIATION,522920.9204974669,5697004.290406496,31,27,20.0,1122.2539674435034,1.5455443036723004,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00034779999987222254,True,,1,0.1,0.09000000000000001,False,,0.0005333000153768808,
48,RADIATION,RADIATION,522940.9204974669,5697024.290406496,32,28,28.284271247461902,1150.5382386909653,1.5960335284994602,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003380000125616789,True,,1,0.1,0.09000000000000001,False,,0.0005344999954104424,
49,RADIATION,RADIATION,522960.9204974669,5697044.290406496,33,29,28.284271247461902,1178.8225099384272,1.5649137671799889,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00039480000850744545,True,,1,0.1,0.09000000000000001,False,,0.0005676999862771481,
50,RADIATION,RADIATION,522940.9204974669,5697064.290406496,34,28,28.284271247461902,1207.106781185889,2.128487729745549,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003459000145085156,True,,1,0.1,0.09000000000000001,False,,0.0005460999964270741,
51,RADIATION,RADIATION,522960.9204974669,5697084.290406496,35,29,28.284271247461902,1235.391052433351,1.9046186840828148,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003504999913275242,True,,1,0.1,0.09000000000000001,False,,0.0005284000071696937,
52,RADIATION,RADIATION,522940.9204974669,5697104.290406496,36,28,28.284271247461902,1263.6753236808129,2.7328639562488646,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003316999936942011,True,,1,0.1,0.09000000000000001,False,,0.0005247000080998987,
53,RADIATION,RADIATION,522940.9204974669,5697124.290406496,37,28,20.0,1283.6753236808129,2.8873513303788956,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00034249998861923814,True,,1,0.1,0.09000000000000001,False,,0.0005127000040374696,
54,RADIATION,RADIATION,522940.9204974669,5697144.290406496,38,28,20.0,1303.6753236808129,2.842101801762627,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003428999916650355,True,,1,0.1,0.09000000000000001,False,,0.0005187999922782183,
55,RADIATION,RADIATION,522940.9204974669,5697164.290406496,39,28,20.0,1323.6753236808129,2.609718760362337,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003397999971639365,True,,1,0.1,0.09000000000000001,False,,0.000528500007931143,
56,RADIATION,RADIATION,522920.9204974669,5697184.290406496,40,27,28.284271247461902,1351.9595949282748,3.058384362657607,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003236000193282962,True,,1,0.1,0.09000000000000001,False,,0.000516800006153062,
57,RADIATION,RADIATION,522900.9204974669,5697204.290406496,41,26,28.284271247461902,1380.2438661757367,3.103080321308277,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003434999962337315,True,,1,0.1,0.09000000000000001,False,,0.000533199985511601,
58,RADIATION,RADIATION,522880.9204974669,5697224.290406496,42,25,28.284271247461902,1408.5281374231986,2.684524114068504,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0004044999950565398,True,,1,0.1,0.09000000000000001,False,,0.0005167999770492315,
59,RADIATION,RADIATION,522860.9204974669,5697244.290406496,43,24,28.284271247461902,1436.8124086706605,2.0971843863614263,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003992000129073858,True,,1,0.1,0.09000000000000001,False,,0.000533199985511601,
60,RADIATION,RADIATION,522840.9204974669,5697244.290406496,43,23,20.0,1456.8124086706605,2.137684826600926,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003344999859109521,True,,1,0.1,0.09000000000000001,False,,0.000516200001584366,
61,RADIATION,RADIATION,522820.9204974669,5697244.290406496,43,22,20.0,1476.8124086706605,2.059065959408639,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003422000154387206,True,,1,0.1,0.09000000000000001,False,,0.0005261999904178083,
62,RADIATION,RADIATION,522800.9204974669,5697244.290406496,43,21,20.0,1496.8124086706605,1.884812437542451,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00034119997872039676,True,,1,0.1,0.09000000000000001,False,,0.0005148999916855246,
63,RADIATION,RADIATION,522780.9204974669,5697224.290406496,42,20,28.284271247461902,1525.0966799181224,2.167236067777266,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003549999964889139,True,,1,0.1,0.09000000000000001,False,,0.0005405000119935721,
64,RADIATION,RADIATION,522760.9204974669,5697204.290406496,41,19,28.284271247461902,1553.3809511655843,2.2398205399356357,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003606000100262463,True,,1,0.1,0.09000000000000001,False,,0.0005344999954104424,
65,RADIATION,RADIATION,522740.9204974669,5697184.290406496,40,18,28.284271247461902,1581.6652224130462,2.055198472343789,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003611999854911119,True,,1,0.1,0.09000000000000001,False,,0.0005296999879647046,
66,RADIATION,RADIATION,522740.9204974669,5697204.290406496,41,18,20.0,1601.6652224130462,1.7445705905948983,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003454999823588878,True,,1,0.1,0.09000000000000001,False,,0.0005169000069145113,
67,RADIATION,RADIATION,522740.9204974669,5697224.290406496,42,18,20.0,1621.6652224130462,1.4603573683122497,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003456000122241676,True,,1,0.1,0.09000000000000001,False,,0.0005156999977771193,
68,RADIATION,RADIATION,522760.9204974669,5697244.290406496,43,19,28.284271247461902,1649.949493660508,1.431159103732383,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003448000061325729,True,,1,0.1,0.09000000000000001,False,,0.000518000015290454,
69,RADIATION,RADIATION,522780.9204974669,5697264.290406496,44,20,28.284271247461902,1678.23376490797,1.309235595027135,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00040109999827109277,True,,1,0.1,0.09000000000000001,False,,0.000520500005222857,
70,RADIATION,RADIATION,522800.9204974669,5697264.290406496,44,21,20.0,1698.23376490797,1.440422764211877,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00033710000570863485,True,,1,0.1,0.09000000000000001,False,,0.0005174999823793769,
71,RADIATION,RADIATION,522820.9204974669,5697264.290406496,44,22,20.0,1718.23376490797,1.5381052566561693,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003369000041857362,True,,1,0.1,0.09000000000000001,False,,0.0005153999954927713,
72,RADIATION,RADIATION,522840.9204974669,5697264.290406496,44,23,20.0,1738.23376490797,1.5826110344542812,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003333000058773905,True,,1,0.1,0.09000000000000001,False,,0.0005105999880470335,
73,RADIATION,RADIATION,522860.9204974669,5697264.290406496,44,24,20.0,1758.23376490797,1.564753117342592,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003271999885328114,True,,1,0.1,0.09000000000000001,False,,0.0005123000009916723,
74,RADIATION,RADIATION,522880.9204974669,5697264.290406496,44,25,20.0,1778.23376490797,1.4910105292627438,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003473999968264252,True,,1,0.1,0.09000000000000001,False,,0.0005522000137716532,
75,RADIATION,RADIATION,522900.9204974669,5697244.290406496,43,26,28.284271247461902,1806.518036155432,1.7527943331455382,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00035039999056607485,True,,1,0.1,0.09000000000000001,False,,0.000522000016644597,
76,RADIATION,RADIATION,522920.9204974669,5697224.290406496,42,27,28.284271247461902,1834.8023074028938,1.9207238912383529,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003502999898046255,True,,1,0.1,0.09000000000000001,False,,0.0005151999939698726,
77,RADIATION,RADIATION,522940.9204974669,5697204.290406496,41,28,28.284271247461902,1863.0865786503557,1.921251585338126,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00035329998354427516,True,,1,0.1,0.09000000000000001,False,,0.0005176000122446567,
78,RADIATION,RADIATION,522960.9204974669,5697184.290406496,40,29,28.284271247461902,1891.3708498978176,1.7684627768868402,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003598000039346516,True,,1,0.1,0.09000000000000001,False,,0.0005144000169821084,
79,RADIATION,RADIATION,522980.9204974669,5697164.290406496,39,30,28.284271247461902,1919.6551211452795,1.5487871469893162,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003512999974191189,True,,1,0.1,0.09000000000000001,False,,0.0005176999839022756,
80,RADIATION,RADIATION,522980.9204974669,5697144.290406496,38,30,20.0,1939.6551211452795,1.624383901592492,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003583999932743609,True,,1,0.1,0.09000000000000001,False,,0.0005388999998103827,
81,RADIATION,RADIATION,522980.9204974669,5697124.290406496,37,30,20.0,1959.6551211452795,1.649553547936661,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00034180001239292324,True,,1,0.1,0.09000000000000001,False,,0.0005371000152081251,
82,RADIATION,RADIATION,523000.920497467,5697104.290406496,36,31,28.28427124750306,1987.9393923927826,1.3562689872082958,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00036269999691285193,True,,1,0.1,0.09000000000000001,False,,0.0005299000185914338,
83,RADIATION,RADIATION,523020.920497467,5697124.290406496,37,32,28.284271247461902,2016.2236636402445,1.179285595891312,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00033850001636892557,True,,1,0.1,0.09000000000000001,False,,0.0005149999924469739,
84,RADIATION,RADIATION,523020.920497467,5697144.290406496,38,32,20.0,2036.2236636402445,1.1565994975292508,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00035680001019500196,True,,1,0.1,0.09000000000000001,False,,0.0005336999893188477,
85,RADIATION,RADIATION,523020.920497467,5697164.290406496,39,32,20.0,2056.2236636402445,1.1151884460655617,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00033039998379535973,True,,1,0.1,0.09000000000000001,False,,0.0005177999846637249,
86,RADIATION,RADIATION,523000.920497467,5697184.290406496,40,31,28.284271247461902,2084.507934887706,1.2111342431146708,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003403000009711832,True,,1,0.1,0.09000000000000001,False,,0.0005327000108081847,
87,RADIATION,RADIATION,522980.9204974669,5697204.290406496,41,30,28.28427124750306,2112.792206135209,1.3021279721066532,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00032400002237409353,True,,1,0.1,0.09000000000000001,False,,0.0005191999953240156,
88,RADIATION,RADIATION,522960.9204974669,5697224.290406496,42,29,28.284271247461902,2141.0764773826713,1.3548637605258442,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00032640001154504716,True,,1,0.1,0.09000000000000001,False,,0.0005317000031936914,
89,RADIATION,RADIATION,522940.9204974669,5697244.290406496,43,28,28.284271247461902,2169.3607486301335,1.340043202733384,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003307000151835382,True,,1,0.1,0.09000000000000001,False,,0.0005173000099603087,
90,RADIATION,RADIATION,522920.9204974669,5697264.290406496,44,27,28.284271247461902,2197.6450198775956,1.2528246958616926,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00031820000731386244,True,,1,0.1,0.09000000000000001,False,,0.0005283000064082444,
91,RADIATION,RADIATION,522900.9204974669,5697284.290406496,45,26,28.284271247461902,2225.9292911250577,1.1161740801155293,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00040439999429509044,True,,1,0.1,0.09000000000000001,False,,0.0005118999979458749,
92,RADIATION,RADIATION,522880.9204974669,5697304.290406496,46,25,28.284271247461902,2254.21356237252,0.9626510492677856,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0004799999878741801,True,,1,0.1,0.09000000000000001,False,,0.0005332000146154314,
93,RADIATION,RADIATION,522860.9204974669,5697304.290406496,46,24,20.0,2274.21356237252,0.985312674388549,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003569000109564513,True,,1,0.1,0.09000000000000001,False,,0.0005296000163070858,
94,RADIATION,RADIATION,522840.9204974669,5697304.290406496,46,23,20.0,2294.21356237252,0.9876455152901227,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003632000007200986,True,,1,0.1,0.09000000000000001,False,,0.00051860001985915,
95,RADIATION,RADIATION,522820.9204974669,5697304.290406496,46,22,20.0,2314.21356237252,0.9682290540736773,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.00035859999479725957,True,,1,0.1,0.09000000000000001,False,,0.0005330000130925328,
96,RADIATION,RADIATION,522800.9204974669,5697304.290406496,46,21,20.0,2334.21356237252,0.9290224802797149,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003397999971639365,True,,1,0.1,0.09000000000000001,False,,0.0005193999968469143,
97,RADIATION,RADIATION,522780.9204974669,5697284.290406496,45,20,28.284271247461902,2362.497833619982,1.0583055276530025,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003630999999586493,True,,1,0.1,0.09000000000000001,False,,0.0005203000036999583,
98,RADIATION,RADIATION,522760.9204974669,5697284.290406496,45,19,20.0,2382.497833619982,0.9645310419321622,ground_equivalent_excess_gamma_dose_rate,uSv/h,50.0,1.0,6360,0.0003468999930191785,True,,1,0.1,0.09000000000000001,False,,0.0005230999959167093,
